wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
4.0,10000.0,12.2,29.0,1023.9,2024-01-29 16:00:00,29,16
4.0,10000.0,11.2,33.0,1024.3,2024-01-29 17:00:00,29,17
4.0,10000.0,9.7,38.0,1023.9,2024-01-29 18:00:00,29,18
3.0,10000.0,9.4,42.0,1024.3,2024-01-29 19:00:00,29,19
3.0,8000.0,8.8,47.0,1024.6,2024-01-29 20:00:00,29,20
3.0,8000.0,8.3,49.0,1024.7,2024-01-29 21:00:00,29,21
4.0,8000.0,7.2,52.0,1024.5,2024-01-29 22:00:00,29,22
3.0,7000.0,7.2,56.0,1024.3,2024-01-29 23:00:00,29,23
2.0,7000.0,7.2,58.0,1024.2,2024-01-30 00:00:00,30,0
2.0,7000.0,7.1,58.0,1023.8,2024-01-30 01:00:00,30,1
2.0,6000.0,7.0,60.0,1023.6,2024-01-30 02:00:00,30,2
3.0,6000.0,7.0,60.0,1023.2,2024-01-30 03:00:00,30,3
2.0,5000.0,6.6,64.0,1023.2,2024-01-30 04:00:00,30,4
2.0,5000.0,6.5,68.0,1022.7,2024-01-30 05:00:00,30,5
3.0,4500.0,6.3,71.0,1022.8,2024-01-30 06:00:00,30,6
2.0,4000.0,6.4,71.0,1023.0,2024-01-30 07:00:00,30,7
3.0,3000.0,6.5,71.0,1023.2,2024-01-30 08:00:00,30,8
3.0,3500.0,7.8,67.0,1023.5,2024-01-30 09:00:00,30,9
5.0,5000.0,9.2,58.0,1023.5,2024-01-30 10:00:00,30,10
3.0,5000.0,10.2,57.0,1023.2,2024-01-30 11:00:00,30,11
2.0,7000.0,11.6,51.0,1022.5,2024-01-30 12:00:00,30,12
2.0,7000.0,13.5,45.0,1021.4,2024-01-30 13:00:00,30,13
2.0,8000.0,14.4,45.0,1020.8,2024-01-30 14:00:00,30,14
3.0,9000.0,14.8,45.0,1020.4,2024-01-30 15:00:00,30,15
