wsd,pv,t,rh,slp,BJ
4.0,10000.0,17.1,24.0,1012.6,2021-01-14 16:00:00
3.0,10000.0,15.1,27.0,1012.6,2021-01-14 17:00:00
2.0,10000.0,12.2,34.0,1012.9,2021-01-14 18:00:00
2.0,10000.0,11.0,36.0,1012.8,2021-01-14 19:00:00
4.0,10000.0,9.1,41.0,1012.9,2021-01-14 20:00:00
5.0,10000.0,8.1,43.0,1013.4,2021-01-14 21:00:00
4.0,10000.0,6.9,46.0,1014.3,2021-01-14 22:00:00
3.0,10000.0,9.0,35.0,1014.7,2021-01-14 23:00:00
2.0,10000.0,7.0,41.0,1014.8,2021-01-15 00:00:00
3.0,10000.0,6.7,39.0,1014.2,2021-01-15 01:00:00
2.0,10000.0,7.0,37.0,1014.7,2021-01-15 02:00:00
2.0,10000.0,4.4,47.0,1015.5,2021-01-15 03:00:00
1.0,10000.0,3.8,50.0,1015.5,2021-01-15 04:00:00
3.0,10000.0,5.9,41.0,1015.7,2021-01-15 05:00:00
4.0,10000.0,6.7,43.0,1016.1,2021-01-15 06:00:00
4.0,10000.0,7.1,44.0,1016.2,2021-01-15 07:00:00
5.0,10000.0,7.8,44.0,1016.9,2021-01-15 08:00:00
6.0,10000.0,8.6,45.0,1018.4,2021-01-15 09:00:00
7.0,5000.0,9.1,46.0,1019.6,2021-01-15 10:00:00
5.0,5000.0,10.2,43.0,1019.6,2021-01-15 11:00:00
6.0,4000.0,10.2,40.0,1019.6,2021-01-15 12:00:00
4.0,4000.0,11.3,38.0,1019.0,2021-01-15 13:00:00
5.0,5000.0,13.0,29.0,1019.0,2021-01-15 14:00:00
3.0,5000.0,13.0,28.0,1019.5,2021-01-15 15:00:00
