wsd,pv,t,rh,slp,BJ
2.0,10000.0,19.5,80.0,1010.8,2021-11-05 16:00:00
1.0,7000.0,19.1,82.0,1010.9,2021-11-05 17:00:00
1.0,7000.0,18.2,88.0,1011.1,2021-11-05 18:00:00
2.0,7000.0,18.0,90.0,1011.6,2021-11-05 19:00:00
1.0,7000.0,17.8,93.0,1012.2,2021-11-05 20:00:00
4.0,2600.0,17.4,95.0,1012.8,2021-11-05 21:00:00
2.0,2900.0,17.3,96.0,1013.2,2021-11-05 22:00:00
3.0,3000.0,17.3,96.0,1013.3,2021-11-05 23:00:00
2.0,2900.0,17.2,96.0,1013.0,2021-11-06 00:00:00
1.0,3900.0,17.0,96.0,1013.1,2021-11-06 01:00:00
2.0,3900.0,16.9,96.0,1013.1,2021-11-06 02:00:00
3.0,3300.0,16.9,96.0,1013.1,2021-11-06 03:00:00
3.0,5000.0,16.4,94.0,1013.4,2021-11-06 04:00:00
2.0,6000.0,16.2,93.0,1013.6,2021-11-06 05:00:00
2.0,6000.0,16.1,92.0,1014.1,2021-11-06 06:00:00
2.0,6000.0,16.1,93.0,1014.5,2021-11-06 07:00:00
3.0,10000.0,18.0,79.0,1015.0,2021-11-06 08:00:00
3.0,10000.0,18.7,81.0,1015.2,2021-11-06 09:00:00
4.0,10000.0,18.3,82.0,1015.5,2021-11-06 10:00:00
3.0,10000.0,18.4,83.0,1015.6,2021-11-06 11:00:00
3.0,10000.0,18.9,81.0,1015.1,2021-11-06 12:00:00
2.0,10000.0,19.3,79.0,1014.5,2021-11-06 13:00:00
1.0,10000.0,18.6,87.0,1014.4,2021-11-06 14:00:00
4.0,10000.0,19.3,81.0,1014.4,2021-11-06 15:00:00
