wsd,pv,t,rh,slp,BJ
6.0,8000.0,11.6,60.0,1028.1,2023-11-29 16:00:00
5.0,8000.0,10.7,63.0,1029.0,2023-11-29 17:00:00
4.0,8000.0,9.6,65.0,1029.9,2023-11-29 18:00:00
5.0,10000.0,9.5,57.0,1031.1,2023-11-29 19:00:00
6.0,10000.0,9.1,52.0,1031.8,2023-11-29 20:00:00
4.0,10000.0,8.7,51.0,1032.4,2023-11-29 21:00:00
4.0,10000.0,8.1,50.0,1033.2,2023-11-29 22:00:00
4.0,10000.0,7.9,48.0,1033.7,2023-11-29 23:00:00
3.0,10000.0,7.5,48.0,1034.1,2023-11-30 00:00:00
4.0,10000.0,6.7,47.0,1034.0,2023-11-30 01:00:00
4.0,10000.0,5.8,44.0,1034.1,2023-11-30 02:00:00
3.0,10000.0,4.4,47.0,1034.3,2023-11-30 03:00:00
3.0,10000.0,3.5,52.0,1034.6,2023-11-30 04:00:00
3.0,10000.0,2.6,57.0,1034.4,2023-11-30 05:00:00
3.0,10000.0,2.1,60.0,1035.1,2023-11-30 06:00:00
3.0,10000.0,1.3,62.0,1035.2,2023-11-30 07:00:00
4.0,10000.0,2.4,56.0,1035.8,2023-11-30 08:00:00
5.0,10000.0,3.4,48.0,1036.4,2023-11-30 09:00:00
4.0,10000.0,4.3,38.0,1036.5,2023-11-30 10:00:00
4.0,10000.0,5.3,29.0,1036.1,2023-11-30 11:00:00
4.0,10000.0,5.3,25.0,1035.1,2023-11-30 12:00:00
5.0,10000.0,6.0,22.0,1034.2,2023-11-30 13:00:00
3.0,10000.0,6.1,25.0,1033.6,2023-11-30 14:00:00
3.0,10000.0,5.8,25.0,1033.9,2023-11-30 15:00:00
