wsd,pv,t,rh,slp,BJ
6.0,3500.0,8.1,60.0,1023.9,2023-02-08 16:00:00
5.0,3500.0,7.9,63.0,1024.2,2023-02-08 17:00:00
5.0,4000.0,7.6,64.0,1024.6,2023-02-08 18:00:00
5.0,4000.0,7.2,68.0,1024.9,2023-02-08 19:00:00
5.0,4000.0,6.9,70.0,1024.9,2023-02-08 20:00:00
4.0,3200.0,6.1,81.0,1025.0,2023-02-08 21:00:00
3.0,2700.0,6.1,87.0,1024.5,2023-02-08 22:00:00
4.0,2700.0,6.0,88.0,1024.7,2023-02-08 23:00:00
5.0,2900.0,6.1,88.0,1023.5,2023-02-09 00:00:00
4.0,5000.0,5.9,90.0,1023.4,2023-02-09 01:00:00
3.0,7000.0,6.0,89.0,1023.0,2023-02-09 02:00:00
3.0,6000.0,6.2,87.0,1022.7,2023-02-09 03:00:00
2.0,4000.0,5.5,94.0,1021.8,2023-02-09 04:00:00
2.0,4000.0,5.4,95.0,1021.5,2023-02-09 05:00:00
3.0,3000.0,5.4,97.0,1021.4,2023-02-09 06:00:00
3.0,2500.0,5.3,96.0,1021.3,2023-02-09 07:00:00
3.0,2500.0,5.4,96.0,1021.5,2023-02-09 08:00:00
3.0,2200.0,5.5,96.0,1021.7,2023-02-09 09:00:00
3.0,2300.0,5.9,96.0,1021.9,2023-02-09 10:00:00
3.0,2900.0,6.1,94.0,1021.5,2023-02-09 11:00:00
3.0,2800.0,6.3,95.0,1021.2,2023-02-09 12:00:00
2.0,3500.0,6.5,94.0,1020.3,2023-02-09 13:00:00
3.0,3500.0,6.6,94.0,1019.9,2023-02-09 14:00:00
3.0,4000.0,6.6,95.0,1019.9,2023-02-09 15:00:00
