wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
3.0,10000.0,17.3,64.0,1017.5,2022-11-20 16:00:00,324,16
3.0,10000.0,15.9,74.0,1017.5,2022-11-20 17:00:00,324,17
3.0,8000.0,14.3,81.0,1017.6,2022-11-20 18:00:00,324,18
4.0,7000.0,13.4,85.0,1018.6,2022-11-20 19:00:00,324,19
4.0,7000.0,12.8,87.0,1018.6,2022-11-20 20:00:00,324,20
4.0,6000.0,12.4,89.0,1019.0,2022-11-20 21:00:00,324,21
3.0,6000.0,12.3,89.0,1019.3,2022-11-20 22:00:00,324,22
2.0,6000.0,11.6,91.0,1019.8,2022-11-20 23:00:00,324,23
2.0,6000.0,11.3,91.0,1020.1,2022-11-21 00:00:00,325,0
3.0,5000.0,11.5,91.0,1020.2,2022-11-21 01:00:00,325,1
3.0,4200.0,11.3,92.0,1019.4,2022-11-21 02:00:00,325,2
2.0,4000.0,10.8,92.0,1019.4,2022-11-21 03:00:00,325,3
0.0,3000.0,9.8,94.0,1019.4,2022-11-21 04:00:00,325,4
0.0,2000.0,9.3,97.0,1019.4,2022-11-21 05:00:00,325,5
1.0,2000.0,8.6,97.0,1018.9,2022-11-21 06:00:00,325,6
1.0,2000.0,9.8,98.0,1019.4,2022-11-21 07:00:00,325,7
3.0,2500.0,11.8,97.0,1020.0,2022-11-21 08:00:00,325,8
2.0,3500.0,13.4,90.0,1020.3,2022-11-21 09:00:00,325,9
2.0,4000.0,14.4,84.0,1020.5,2022-11-21 10:00:00,325,10
3.0,4500.0,15.4,80.0,1019.8,2022-11-21 11:00:00,325,11
3.0,5000.0,15.7,80.0,1019.2,2022-11-21 12:00:00,325,12
3.0,5000.0,16.5,76.0,1018.3,2022-11-21 13:00:00,325,13
3.0,5000.0,16.7,76.0,1017.9,2022-11-21 14:00:00,325,14
4.0,5000.0,16.6,77.0,1017.6,2022-11-21 15:00:00,325,15
