wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
4.0,2800.0,1.3,95.0,1025.4,2022-02-18 16:00:00,49,16
4.0,3000.0,1.5,95.0,1025.7,2022-02-18 17:00:00,49,17
3.0,3500.0,1.5,95.0,1026.2,2022-02-18 18:00:00,49,18
3.0,3900.0,1.5,95.0,1026.7,2022-02-18 19:00:00,49,19
3.0,4500.0,1.8,95.0,1027.4,2022-02-18 20:00:00,49,20
3.0,4500.0,1.8,94.0,1028.3,2022-02-18 21:00:00,49,21
4.0,4500.0,1.9,94.0,1029.3,2022-02-18 22:00:00,49,22
3.0,3800.0,1.9,95.0,1029.9,2022-02-18 23:00:00,49,23
4.0,3000.0,2.0,94.0,1030.3,2022-02-19 00:00:00,50,0
3.0,2900.0,2.0,94.0,1029.9,2022-02-19 01:00:00,50,1
3.0,2500.0,2.0,95.0,1030.0,2022-02-19 02:00:00,50,2
5.0,1600.0,1.7,96.0,1030.3,2022-02-19 03:00:00,50,3
4.0,1800.0,1.6,96.0,1030.4,2022-02-19 04:00:00,50,4
4.0,3800.0,1.5,91.0,1030.8,2022-02-19 05:00:00,50,5
3.0,3800.0,1.4,91.0,1031.3,2022-02-19 06:00:00,50,6
4.0,3000.0,1.4,89.0,1032.0,2022-02-19 07:00:00,50,7
4.0,3000.0,1.4,89.0,1032.6,2022-02-19 08:00:00,50,8
5.0,3200.0,1.7,89.0,1033.7,2022-02-19 09:00:00,50,9
5.0,4500.0,2.2,81.0,1033.9,2022-02-19 10:00:00,50,10
4.0,4500.0,2.5,78.0,1033.8,2022-02-19 11:00:00,50,11
3.0,5000.0,3.0,76.0,1033.0,2022-02-19 12:00:00,50,12
3.0,5000.0,3.6,69.0,1032.6,2022-02-19 13:00:00,50,13
6.0,4000.0,3.2,74.0,1031.9,2022-02-19 14:00:00,50,14
6.0,4000.0,3.8,67.0,1031.3,2022-02-19 15:00:00,50,15
