wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
2.0,10000.0,10.5,46.0,1022.8,2024-03-18 16:00:00,78,16
2.0,10000.0,10.4,45.0,1022.7,2024-03-18 17:00:00,78,17
2.0,10000.0,10.0,51.0,1023.1,2024-03-18 18:00:00,78,18
1.0,10000.0,8.9,51.0,1023.5,2024-03-18 19:00:00,78,19
3.0,10000.0,8.0,54.0,1023.6,2024-03-18 20:00:00,78,20
1.0,10000.0,6.8,69.0,1024.7,2024-03-18 21:00:00,78,21
0.0,10000.0,6.7,67.0,1024.9,2024-03-18 22:00:00,78,22
2.0,10000.0,7.4,57.0,1025.2,2024-03-18 23:00:00,78,23
3.0,10000.0,7.2,67.0,1025.5,2024-03-19 00:00:00,79,0
3.0,10000.0,6.0,75.0,1025.4,2024-03-19 01:00:00,79,1
3.0,10000.0,5.7,77.0,1024.9,2024-03-19 02:00:00,79,2
4.0,10000.0,5.6,78.0,1024.3,2024-03-19 03:00:00,79,3
4.0,10000.0,5.7,80.0,1024.0,2024-03-19 04:00:00,79,4
4.0,10000.0,5.4,80.0,1024.2,2024-03-19 05:00:00,79,5
2.0,10000.0,4.7,84.0,1024.9,2024-03-19 06:00:00,79,6
3.0,10000.0,5.1,82.0,1025.5,2024-03-19 07:00:00,79,7
5.0,10000.0,8.2,65.0,1026.3,2024-03-19 08:00:00,79,8
7.0,10000.0,10.8,64.0,1026.6,2024-03-19 09:00:00,79,9
6.0,10000.0,13.1,56.0,1027.2,2024-03-19 10:00:00,79,10
5.0,10000.0,14.5,52.0,1027.4,2024-03-19 11:00:00,79,11
4.0,10000.0,15.1,45.0,1027.3,2024-03-19 12:00:00,79,12
5.0,10000.0,16.6,23.0,1026.4,2024-03-19 13:00:00,79,13
5.0,10000.0,17.7,26.0,1025.6,2024-03-19 14:00:00,79,14
6.0,10000.0,17.6,21.0,1024.8,2024-03-19 15:00:00,79,15
