wsd,pv,t,rh,slp,BJ
4.0,3000.0,-0.9,90.0,1033.7,2022-12-16 16:00:00
4.0,4000.0,-0.9,91.0,1034.5,2022-12-16 17:00:00
3.0,4000.0,-0.8,92.0,1035.3,2022-12-16 18:00:00
3.0,4000.0,-0.8,93.0,1036.4,2022-12-16 19:00:00
3.0,6000.0,-0.4,92.0,1037.3,2022-12-16 20:00:00
3.0,5000.0,-0.2,93.0,1037.8,2022-12-16 21:00:00
2.0,5000.0,-1.0,93.0,1038.2,2022-12-16 22:00:00
2.0,5000.0,-1.4,93.0,1038.5,2022-12-16 23:00:00
3.0,5000.0,-1.5,94.0,1038.9,2022-12-17 00:00:00
3.0,5000.0,-1.1,93.0,1038.6,2022-12-17 01:00:00
4.0,5000.0,-0.7,93.0,1038.5,2022-12-17 02:00:00
3.0,4000.0,-1.8,94.0,1038.4,2022-12-17 03:00:00
4.0,5000.0,-0.7,88.0,1038.4,2022-12-17 04:00:00
6.0,8000.0,-0.6,82.0,1038.6,2022-12-17 05:00:00
7.0,10000.0,-0.7,76.0,1039.0,2022-12-17 06:00:00
6.0,10000.0,-1.4,67.0,1039.7,2022-12-17 07:00:00
6.0,10000.0,-1.7,61.0,1040.4,2022-12-17 08:00:00
6.0,10000.0,-0.8,54.0,1040.9,2022-12-17 09:00:00
8.0,10000.0,0.6,46.0,1041.4,2022-12-17 10:00:00
7.0,10000.0,1.5,46.0,1041.2,2022-12-17 11:00:00
10.0,10000.0,1.6,34.0,1040.5,2022-12-17 12:00:00
9.0,10000.0,1.2,30.0,1040.1,2022-12-17 13:00:00
9.0,10000.0,1.9,27.0,1039.2,2022-12-17 14:00:00
9.0,10000.0,1.4,24.0,1038.9,2022-12-17 15:00:00
