wsd,pv,t,rh,slp,BJ
2.0,7000.0,10.3,56.0,1018.8,2023-02-05 16:00:00
2.0,6000.0,10.2,59.0,1019.1,2023-02-05 17:00:00
3.0,5000.0,9.5,63.0,1019.4,2023-02-05 18:00:00
3.0,6000.0,8.6,68.0,1019.3,2023-02-05 19:00:00
2.0,6000.0,8.6,69.0,1019.1,2023-02-05 20:00:00
2.0,6000.0,8.5,72.0,1019.3,2023-02-05 21:00:00
2.0,5000.0,8.4,75.0,1019.5,2023-02-05 22:00:00
1.0,5000.0,8.1,77.0,1019.6,2023-02-05 23:00:00
2.0,5000.0,8.1,78.0,1018.9,2023-02-06 00:00:00
3.0,4700.0,8.0,80.0,1018.5,2023-02-06 01:00:00
2.0,4500.0,7.4,85.0,1018.7,2023-02-06 02:00:00
2.0,4500.0,7.2,86.0,1018.6,2023-02-06 03:00:00
2.0,4000.0,7.1,88.0,1018.7,2023-02-06 04:00:00
1.0,3500.0,6.8,91.0,1018.8,2023-02-06 05:00:00
2.0,2500.0,6.6,94.0,1018.7,2023-02-06 06:00:00
2.0,2000.0,6.5,95.0,1019.3,2023-02-06 07:00:00
1.0,1600.0,6.8,94.0,1019.6,2023-02-06 08:00:00
2.0,1600.0,7.1,93.0,1019.6,2023-02-06 09:00:00
1.0,2000.0,8.5,88.0,1019.7,2023-02-06 10:00:00
1.0,2700.0,9.1,80.0,1019.8,2023-02-06 11:00:00
2.0,3000.0,9.5,79.0,1019.0,2023-02-06 12:00:00
3.0,3000.0,10.1,75.0,1018.0,2023-02-06 13:00:00
3.0,3000.0,9.1,82.0,1017.4,2023-02-06 14:00:00
3.0,2700.0,8.8,84.0,1017.3,2023-02-06 15:00:00
