wsd,pv,t,rh,slp,BJ
3.0,10000.0,3.2,36.0,1034.9,2024-01-24 16:00:00
2.0,10000.0,2.3,39.0,1034.7,2024-01-24 17:00:00
2.0,10000.0,0.9,44.0,1035.0,2024-01-24 18:00:00
0.0,10000.0,0.0,47.0,1035.2,2024-01-24 19:00:00
0.0,10000.0,-0.7,49.0,1035.3,2024-01-24 20:00:00
0.0,10000.0,-0.9,52.0,1035.4,2024-01-24 21:00:00
1.0,10000.0,-3.3,88.0,1035.3,2024-01-24 22:00:00
0.0,10000.0,-1.0,58.0,1035.3,2024-01-24 23:00:00
0.0,10000.0,-1.8,65.0,1035.2,2024-01-25 00:00:00
1.0,10000.0,-1.6,66.0,1035.1,2024-01-25 01:00:00
1.0,10000.0,-2.6,88.0,1034.7,2024-01-25 02:00:00
1.0,10000.0,-1.5,66.0,1034.6,2024-01-25 03:00:00
1.0,10000.0,-1.3,63.0,1034.1,2024-01-25 04:00:00
2.0,10000.0,-2.0,73.0,1033.8,2024-01-25 05:00:00
1.0,10000.0,-1.4,65.0,1033.9,2024-01-25 06:00:00
1.0,10000.0,-1.9,65.0,1034.7,2024-01-25 07:00:00
2.0,10000.0,-1.7,66.0,1035.0,2024-01-25 08:00:00
2.0,10000.0,0.3,62.0,1035.5,2024-01-25 09:00:00
3.0,10000.0,2.0,54.0,1035.8,2024-01-25 10:00:00
4.0,10000.0,3.1,46.0,1036.1,2024-01-25 11:00:00
4.0,10000.0,4.1,36.0,1035.2,2024-01-25 12:00:00
5.0,10000.0,5.2,37.0,1033.7,2024-01-25 13:00:00
4.0,10000.0,5.3,34.0,1032.8,2024-01-25 14:00:00
6.0,10000.0,5.9,33.0,1032.5,2024-01-25 15:00:00
