wsd,pv,t,rh,slp,BJ
3.0,9000.0,8.4,44.0,1031.8,2022-02-22 16:00:00
1.0,8000.0,8.1,48.0,1032.2,2022-02-22 17:00:00
1.0,6000.0,7.3,50.0,1032.4,2022-02-22 18:00:00
2.0,7000.0,6.2,59.0,1032.9,2022-02-22 19:00:00
3.0,6000.0,6.0,62.0,1033.1,2022-02-22 20:00:00
3.0,6000.0,5.6,63.0,1033.2,2022-02-22 21:00:00
2.0,5000.0,4.8,70.0,1033.3,2022-02-22 22:00:00
2.0,4000.0,4.5,74.0,1034.6,2022-02-22 23:00:00
2.0,4000.0,4.2,78.0,1034.2,2022-02-23 00:00:00
1.0,4000.0,3.9,80.0,1033.6,2022-02-23 01:00:00
2.0,4000.0,4.0,80.0,1034.5,2022-02-23 02:00:00
1.0,4000.0,3.5,84.0,1034.2,2022-02-23 03:00:00
2.0,4000.0,3.4,82.0,1034.0,2022-02-23 04:00:00
3.0,4500.0,3.4,78.0,1034.1,2022-02-23 05:00:00
2.0,4000.0,2.0,83.0,1034.5,2022-02-23 06:00:00
1.0,4000.0,1.6,86.0,1034.9,2022-02-23 07:00:00
2.0,3600.0,2.1,89.0,1035.3,2022-02-23 08:00:00
3.0,3500.0,4.6,77.0,1035.6,2022-02-23 09:00:00
3.0,4500.0,6.5,68.0,1035.7,2022-02-23 10:00:00
2.0,4500.0,7.7,57.0,1035.7,2022-02-23 11:00:00
3.0,4500.0,7.9,57.0,1034.9,2022-02-23 12:00:00
3.0,4000.0,8.1,53.0,1034.1,2022-02-23 13:00:00
1.0,5000.0,9.1,44.0,1033.6,2022-02-23 14:00:00
2.0,6000.0,9.8,38.0,1033.0,2022-02-23 15:00:00
