wsd,pv,t,rh,slp,BJ
2.0,10000.0,24.6,44.0,1017.9,2022-11-09 16:00:00
2.0,10000.0,22.9,50.0,1018.0,2022-11-09 17:00:00
2.0,10000.0,20.9,58.0,1018.4,2022-11-09 18:00:00
1.0,10000.0,18.4,70.0,1019.0,2022-11-09 19:00:00
2.0,10000.0,17.4,75.0,1019.2,2022-11-09 20:00:00
2.0,10000.0,16.6,79.0,1019.5,2022-11-09 21:00:00
3.0,6000.0,16.7,80.0,1019.7,2022-11-09 22:00:00
2.0,6000.0,15.4,86.0,1019.7,2022-11-09 23:00:00
1.0,6000.0,16.3,82.0,1019.7,2022-11-10 00:00:00
1.0,4000.0,15.0,90.0,1019.4,2022-11-10 01:00:00
2.0,4000.0,15.5,88.0,1018.9,2022-11-10 02:00:00
1.0,3800.0,15.0,89.0,1018.8,2022-11-10 03:00:00
2.0,3200.0,14.9,91.0,1018.8,2022-11-10 04:00:00
1.0,2200.0,13.3,94.0,1019.0,2022-11-10 05:00:00
1.0,2000.0,12.7,95.0,1019.2,2022-11-10 06:00:00
2.0,2100.0,12.6,96.0,1019.7,2022-11-10 07:00:00
2.0,2800.0,15.6,93.0,1020.4,2022-11-10 08:00:00
2.0,4000.0,19.3,78.0,1020.7,2022-11-10 09:00:00
3.0,6000.0,21.9,67.0,1020.7,2022-11-10 10:00:00
4.0,8000.0,24.5,57.0,1020.2,2022-11-10 11:00:00
3.0,10000.0,26.1,51.0,1019.3,2022-11-10 12:00:00
3.0,10000.0,26.4,50.0,1018.2,2022-11-10 13:00:00
4.0,10000.0,26.7,45.0,1017.7,2022-11-10 14:00:00
3.0,10000.0,26.7,45.0,1017.6,2022-11-10 15:00:00
