wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
2.0,10000.0,16.7,26.0,1022.3,2023-02-28 16:00:00,59,16
2.0,10000.0,15.9,32.0,1022.7,2023-02-28 17:00:00,59,17
1.0,10000.0,14.5,38.0,1022.9,2023-02-28 18:00:00,59,18
3.0,8000.0,12.6,51.0,1023.3,2023-02-28 19:00:00,59,19
3.0,9000.0,12.5,49.0,1023.8,2023-02-28 20:00:00,59,20
3.0,9000.0,11.2,57.0,1024.1,2023-02-28 21:00:00,59,21
3.0,8000.0,10.3,64.0,1024.3,2023-02-28 22:00:00,59,22
1.0,8000.0,10.6,63.0,1024.4,2023-02-28 23:00:00,59,23
0.0,8000.0,9.1,70.0,1024.4,2023-03-01 00:00:00,60,0
1.0,7000.0,9.1,69.0,1024.5,2023-03-01 01:00:00,60,1
0.0,7000.0,6.8,84.0,1024.6,2023-03-01 02:00:00,60,2
1.0,7000.0,7.5,79.0,1024.6,2023-03-01 03:00:00,60,3
1.0,6000.0,7.4,80.0,1024.6,2023-03-01 04:00:00,60,4
2.0,6000.0,7.7,74.0,1025.0,2023-03-01 05:00:00,60,5
3.0,6000.0,7.3,73.0,1025.6,2023-03-01 06:00:00,60,6
1.0,4000.0,8.0,69.0,1026.2,2023-03-01 07:00:00,60,7
1.0,5000.0,8.8,75.0,1027.2,2023-03-01 08:00:00,60,8
3.0,3300.0,10.1,71.0,1027.9,2023-03-01 09:00:00,60,9
4.0,4000.0,12.8,56.0,1027.9,2023-03-01 10:00:00,60,10
4.0,4200.0,14.9,46.0,1028.1,2023-03-01 11:00:00,60,11
4.0,4500.0,15.8,40.0,1028.0,2023-03-01 12:00:00,60,12
4.0,4500.0,16.8,35.0,1027.5,2023-03-01 13:00:00,60,13
5.0,4200.0,17.2,39.0,1027.0,2023-03-01 14:00:00,60,14
6.0,5000.0,17.0,31.0,1027.1,2023-03-01 15:00:00,60,15
