wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
3.0,10000.0,20.1,61.0,1017.8,2023-03-11 16:00:00,70,16
3.0,10000.0,20.0,62.0,1017.9,2023-03-11 17:00:00,70,17
2.0,10000.0,19.4,65.0,1018.5,2023-03-11 18:00:00,70,18
3.0,10000.0,18.0,71.0,1019.6,2023-03-11 19:00:00,70,19
7.0,6000.0,17.0,62.0,1020.9,2023-03-11 20:00:00,70,20
5.0,8000.0,14.5,59.0,1022.5,2023-03-11 21:00:00,70,21
7.0,10000.0,13.8,50.0,1023.8,2023-03-11 22:00:00,70,22
7.0,10000.0,12.1,48.0,1025.0,2023-03-11 23:00:00,70,23
7.0,10000.0,10.9,50.0,1025.8,2023-03-12 00:00:00,71,0
7.0,10000.0,10.3,51.0,1026.8,2023-03-12 01:00:00,71,1
5.0,10000.0,9.2,57.0,1027.1,2023-03-12 02:00:00,71,2
5.0,10000.0,8.7,57.0,1027.1,2023-03-12 03:00:00,71,3
6.0,10000.0,8.8,57.0,1027.8,2023-03-12 04:00:00,71,4
4.0,10000.0,8.5,59.0,1028.1,2023-03-12 05:00:00,71,5
3.0,10000.0,8.8,57.0,1028.6,2023-03-12 06:00:00,71,6
4.0,10000.0,8.7,60.0,1030.1,2023-03-12 07:00:00,71,7
4.0,10000.0,9.8,52.0,1031.1,2023-03-12 08:00:00,71,8
6.0,10000.0,11.8,48.0,1032.2,2023-03-12 09:00:00,71,9
6.0,10000.0,13.5,38.0,1032.9,2023-03-12 10:00:00,71,10
7.0,10000.0,13.4,39.0,1033.1,2023-03-12 11:00:00,71,11
6.0,10000.0,14.1,37.0,1033.4,2023-03-12 12:00:00,71,12
7.0,10000.0,14.7,36.0,1032.6,2023-03-12 13:00:00,71,13
6.0,10000.0,15.2,34.0,1031.8,2023-03-12 14:00:00,71,14
6.0,10000.0,15.1,35.0,1031.5,2023-03-12 15:00:00,71,15
