wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
3.0,10000.0,5.0,42.0,1035.2,2023-12-24 16:00:00,358,16
1.0,10000.0,3.7,49.0,1035.0,2023-12-24 17:00:00,358,17
0.0,10000.0,2.3,54.0,1034.9,2023-12-24 18:00:00,358,18
1.0,10000.0,1.5,56.0,1034.7,2023-12-24 19:00:00,358,19
2.0,10000.0,-0.1,69.0,1034.6,2023-12-24 20:00:00,358,20
2.0,10000.0,0.1,64.0,1034.3,2023-12-24 21:00:00,358,21
2.0,10000.0,-0.3,67.0,1034.1,2023-12-24 22:00:00,358,22
2.0,10000.0,-0.4,63.0,1034.0,2023-12-24 23:00:00,358,23
1.0,10000.0,-1.5,71.0,1033.9,2023-12-25 00:00:00,359,0
2.0,10000.0,-2.1,73.0,1033.6,2023-12-25 01:00:00,359,1
2.0,10000.0,-1.4,71.0,1033.4,2023-12-25 02:00:00,359,2
3.0,8000.0,-2.7,79.0,1033.3,2023-12-25 03:00:00,359,3
3.0,8000.0,-2.7,81.0,1032.9,2023-12-25 04:00:00,359,4
3.0,8000.0,-3.0,80.0,1032.8,2023-12-25 05:00:00,359,5
3.0,8000.0,-3.0,80.0,1033.0,2023-12-25 06:00:00,359,6
2.0,8000.0,-2.8,80.0,1033.4,2023-12-25 07:00:00,359,7
2.0,10000.0,-0.5,70.0,1033.6,2023-12-25 08:00:00,359,8
3.0,10000.0,1.6,68.0,1034.0,2023-12-25 09:00:00,359,9
3.0,10000.0,4.1,62.0,1034.3,2023-12-25 10:00:00,359,10
2.0,10000.0,7.3,47.0,1033.8,2023-12-25 11:00:00,359,11
2.0,10000.0,8.9,40.0,1032.7,2023-12-25 12:00:00,359,12
1.0,10000.0,9.6,40.0,1031.5,2023-12-25 13:00:00,359,13
1.0,10000.0,10.2,34.0,1030.4,2023-12-25 14:00:00,359,14
2.0,10000.0,10.4,35.0,1029.8,2023-12-25 15:00:00,359,15
