wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
2.0,10000.0,18.8,20.0,1023.4,2023-03-03 16:00:00,62,16
2.0,10000.0,18.3,22.0,1023.5,2023-03-03 17:00:00,62,17
3.0,10000.0,15.5,32.0,1024.1,2023-03-03 18:00:00,62,18
4.0,10000.0,12.6,41.0,1024.8,2023-03-03 19:00:00,62,19
4.0,10000.0,10.5,48.0,1025.6,2023-03-03 20:00:00,62,20
4.0,10000.0,10.2,51.0,1025.9,2023-03-03 21:00:00,62,21
4.0,10000.0,9.4,54.0,1026.0,2023-03-03 22:00:00,62,22
4.0,10000.0,9.3,54.0,1026.1,2023-03-03 23:00:00,62,23
5.0,9000.0,8.4,60.0,1025.9,2023-03-04 00:00:00,63,0
4.0,8000.0,7.4,64.0,1026.0,2023-03-04 01:00:00,63,1
2.0,7000.0,8.3,59.0,1025.8,2023-03-04 02:00:00,63,2
3.0,6000.0,7.0,66.0,1025.3,2023-03-04 03:00:00,63,3
3.0,6000.0,7.4,65.0,1024.9,2023-03-04 04:00:00,63,4
3.0,6000.0,6.1,72.0,1025.1,2023-03-04 05:00:00,63,5
2.0,6000.0,6.5,70.0,1025.3,2023-03-04 06:00:00,63,6
4.0,4500.0,5.8,75.0,1025.6,2023-03-04 07:00:00,63,7
4.0,4500.0,8.9,67.0,1026.5,2023-03-04 08:00:00,63,8
3.0,6000.0,12.8,51.0,1027.1,2023-03-04 09:00:00,63,9
3.0,8000.0,15.9,40.0,1027.4,2023-03-04 10:00:00,63,10
4.0,8000.0,18.3,37.0,1027.2,2023-03-04 11:00:00,63,11
3.0,8000.0,20.4,32.0,1026.4,2023-03-04 12:00:00,63,12
3.0,8000.0,21.4,29.0,1025.4,2023-03-04 13:00:00,63,13
1.0,10000.0,21.9,21.0,1024.4,2023-03-04 14:00:00,63,14
3.0,10000.0,22.7,16.0,1023.6,2023-03-04 15:00:00,63,15
