wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
2.0,7000.0,13.6,57.0,1027.3,2021-12-08 16:00:00,342,16
2.0,7000.0,13.0,59.0,1026.9,2021-12-08 17:00:00,342,17
1.0,7000.0,12.2,61.0,1027.3,2021-12-08 18:00:00,342,18
2.0,8000.0,11.3,66.0,1027.6,2021-12-08 19:00:00,342,19
3.0,7000.0,10.5,70.0,1027.9,2021-12-08 20:00:00,342,20
1.0,6000.0,9.9,73.0,1027.3,2021-12-08 21:00:00,342,21
1.0,6000.0,9.4,75.0,1027.3,2021-12-08 22:00:00,342,22
2.0,6000.0,9.1,78.0,1027.4,2021-12-08 23:00:00,342,23
2.0,5000.0,9.2,79.0,1027.2,2021-12-09 00:00:00,343,0
1.0,5000.0,8.8,81.0,1026.8,2021-12-09 01:00:00,343,1
1.0,5000.0,8.6,82.0,1026.8,2021-12-09 02:00:00,343,2
1.0,4500.0,8.4,85.0,1026.4,2021-12-09 03:00:00,343,3
2.0,4000.0,8.7,83.0,1026.1,2021-12-09 04:00:00,343,4
2.0,4000.0,8.6,84.0,1026.3,2021-12-09 05:00:00,343,5
3.0,3500.0,8.6,84.0,1026.7,2021-12-09 06:00:00,343,6
1.0,2500.0,7.6,88.0,1027.0,2021-12-09 07:00:00,343,7
2.0,1800.0,7.5,92.0,1027.4,2021-12-09 08:00:00,343,8
3.0,2500.0,9.1,83.0,1028.2,2021-12-09 09:00:00,343,9
3.0,3700.0,10.9,74.0,1028.5,2021-12-09 10:00:00,343,10
3.0,5000.0,12.5,66.0,1028.0,2021-12-09 11:00:00,343,11
3.0,6000.0,13.7,60.0,1027.2,2021-12-09 12:00:00,343,12
4.0,4800.0,14.5,56.0,1026.5,2021-12-09 13:00:00,343,13
4.0,5000.0,15.0,54.0,1026.0,2021-12-09 14:00:00,343,14
3.0,5000.0,15.1,52.0,1025.6,2021-12-09 15:00:00,343,15
