wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
4.0,10000.0,-0.9,27.0,1041.7,2021-12-26 16:00:00,360,16
3.0,10000.0,-1.3,33.0,1041.6,2021-12-26 17:00:00,360,17
2.0,10000.0,-1.9,38.0,1041.7,2021-12-26 18:00:00,360,18
2.0,10000.0,-2.6,44.0,1041.9,2021-12-26 19:00:00,360,19
2.0,10000.0,-2.6,45.0,1041.9,2021-12-26 20:00:00,360,20
2.0,10000.0,-3.0,49.0,1041.7,2021-12-26 21:00:00,360,21
2.0,10000.0,-3.2,52.0,1041.4,2021-12-26 22:00:00,360,22
1.0,10000.0,-3.1,55.0,1041.6,2021-12-26 23:00:00,360,23
2.0,10000.0,-2.9,50.0,1041.2,2021-12-27 00:00:00,361,0
1.0,10000.0,-3.1,50.0,1040.7,2021-12-27 01:00:00,361,1
1.0,10000.0,-4.3,59.0,1040.3,2021-12-27 02:00:00,361,2
1.0,10000.0,-5.3,69.0,1040.2,2021-12-27 03:00:00,361,3
1.0,10000.0,-5.2,73.0,1039.6,2021-12-27 04:00:00,361,4
1.0,10000.0,-5.9,87.0,1039.3,2021-12-27 05:00:00,361,5
1.0,10000.0,-5.4,69.0,1039.6,2021-12-27 06:00:00,361,6
2.0,10000.0,-6.1,76.0,1039.7,2021-12-27 07:00:00,361,7
2.0,10000.0,-4.7,72.0,1039.7,2021-12-27 08:00:00,361,8
2.0,10000.0,-2.3,57.0,1039.9,2021-12-27 09:00:00,361,9
2.0,10000.0,-0.9,43.0,1040.0,2021-12-27 10:00:00,361,10
2.0,10000.0,0.0,40.0,1038.6,2021-12-27 11:00:00,361,11
2.0,10000.0,1.8,34.0,1037.6,2021-12-27 12:00:00,361,12
2.0,10000.0,2.8,29.0,1036.2,2021-12-27 13:00:00,361,13
2.0,10000.0,3.1,27.0,1035.4,2021-12-27 14:00:00,361,14
2.0,10000.0,3.2,27.0,1034.9,2021-12-27 15:00:00,361,15
