wsd,pv,t,rh,slp,BJ
2.0,5000.0,6.6,40.0,1033.9,2022-12-29 16:00:00
2.0,5000.0,4.9,47.0,1033.9,2022-12-29 17:00:00
2.0,5000.0,3.6,51.0,1034.6,2022-12-29 18:00:00
1.0,6000.0,2.5,55.0,1035.2,2022-12-29 19:00:00
2.0,6000.0,1.9,61.0,1035.4,2022-12-29 20:00:00
2.0,5000.0,2.4,58.0,1035.6,2022-12-29 21:00:00
2.0,5000.0,2.3,59.0,1035.8,2022-12-29 22:00:00
1.0,5000.0,1.2,65.0,1036.1,2022-12-29 23:00:00
0.0,5000.0,-1.1,83.0,1035.9,2022-12-30 00:00:00
0.0,5000.0,-0.6,78.0,1036.2,2022-12-30 01:00:00
1.0,4000.0,-0.3,75.0,1035.7,2022-12-30 02:00:00
0.0,4000.0,-1.5,84.0,1035.1,2022-12-30 03:00:00
0.0,3500.0,-2.0,85.0,1034.5,2022-12-30 04:00:00
1.0,3500.0,-3.8,90.0,1034.1,2022-12-30 05:00:00
1.0,3300.0,-2.8,81.0,1034.1,2022-12-30 06:00:00
3.0,2800.0,-2.4,85.0,1034.2,2022-12-30 07:00:00
1.0,2600.0,-1.5,79.0,1034.9,2022-12-30 08:00:00
0.0,2600.0,0.9,82.0,1035.6,2022-12-30 09:00:00
2.0,3600.0,4.1,65.0,1036.1,2022-12-30 10:00:00
3.0,3700.0,6.3,55.0,1035.6,2022-12-30 11:00:00
2.0,4500.0,7.2,47.0,1034.7,2022-12-30 12:00:00
2.0,5000.0,8.2,41.0,1034.0,2022-12-30 13:00:00
2.0,5000.0,8.6,38.0,1032.8,2022-12-30 14:00:00
2.0,5000.0,8.9,34.0,1032.3,2022-12-30 15:00:00
