wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
3.0,10000.0,12.1,34.0,1027.2,2023-01-04 16:00:00,4,16
3.0,10000.0,10.0,38.0,1027.2,2023-01-04 17:00:00,4,17
2.0,10000.0,7.6,51.0,1027.7,2023-01-04 18:00:00,4,18
2.0,10000.0,6.3,56.0,1027.7,2023-01-04 19:00:00,4,19
1.0,8000.0,6.1,56.0,1028.2,2023-01-04 20:00:00,4,20
0.0,8000.0,2.5,74.0,1028.9,2023-01-04 21:00:00,4,21
1.0,7000.0,2.2,75.0,1029.1,2023-01-04 22:00:00,4,22
2.0,7000.0,3.2,72.0,1029.3,2023-01-04 23:00:00,4,23
1.0,8000.0,5.1,64.0,1029.4,2023-01-05 00:00:00,5,0
0.0,7000.0,5.5,62.0,1029.7,2023-01-05 01:00:00,5,1
1.0,7000.0,4.8,67.0,1029.5,2023-01-05 02:00:00,5,2
1.0,6000.0,4.6,68.0,1029.3,2023-01-05 03:00:00,5,3
1.0,6000.0,4.7,65.0,1028.4,2023-01-05 04:00:00,5,4
0.0,6000.0,2.5,76.0,1028.2,2023-01-05 05:00:00,5,5
1.0,5000.0,1.7,83.0,1029.0,2023-01-05 06:00:00,5,6
0.0,5000.0,2.6,77.0,1029.9,2023-01-05 07:00:00,5,7
0.0,5000.0,2.7,82.0,1030.3,2023-01-05 08:00:00,5,8
1.0,5000.0,4.8,71.0,1031.0,2023-01-05 09:00:00,5,9
1.0,5000.0,7.8,63.0,1031.1,2023-01-05 10:00:00,5,10
2.0,5000.0,9.0,54.0,1030.9,2023-01-05 11:00:00,5,11
1.0,6000.0,9.8,51.0,1030.0,2023-01-05 12:00:00,5,12
1.0,6000.0,10.3,52.0,1029.3,2023-01-05 13:00:00,5,13
2.0,5000.0,10.5,51.0,1028.7,2023-01-05 14:00:00,5,14
2.0,5000.0,10.7,45.0,1028.4,2023-01-05 15:00:00,5,15
