wsd,pv,t,rh,slp,BJ
4.0,10000.0,16.8,73.0,1009.3,2021-03-27 16:00:00
4.0,10000.0,16.8,72.0,1009.2,2021-03-27 17:00:00
3.0,10000.0,16.2,71.0,1009.3,2021-03-27 18:00:00
2.0,8000.0,15.5,77.0,1009.6,2021-03-27 19:00:00
1.0,8000.0,15.1,80.0,1010.0,2021-03-27 20:00:00
2.0,8000.0,14.8,80.0,1010.5,2021-03-27 21:00:00
2.0,6000.0,13.7,88.0,1010.4,2021-03-27 22:00:00
3.0,6000.0,13.4,89.0,1009.9,2021-03-27 23:00:00
2.0,5000.0,12.8,90.0,1009.4,2021-03-28 00:00:00
3.0,4500.0,12.2,93.0,1009.5,2021-03-28 01:00:00
3.0,5000.0,12.5,95.0,1009.2,2021-03-28 02:00:00
4.0,5000.0,12.6,93.0,1008.8,2021-03-28 03:00:00
4.0,4000.0,11.9,95.0,1008.3,2021-03-28 04:00:00
3.0,2800.0,11.2,96.0,1008.2,2021-03-28 05:00:00
4.0,2200.0,11.4,96.0,1008.2,2021-03-28 06:00:00
3.0,2200.0,12.0,96.0,1008.6,2021-03-28 07:00:00
4.0,4000.0,14.7,90.0,1009.0,2021-03-28 08:00:00
5.0,10000.0,17.3,77.0,1009.4,2021-03-28 09:00:00
5.0,10000.0,19.5,66.0,1009.5,2021-03-28 10:00:00
5.0,10000.0,22.2,46.0,1009.2,2021-03-28 11:00:00
4.0,10000.0,23.8,39.0,1008.7,2021-03-28 12:00:00
4.0,20000.0,24.8,33.0,1007.8,2021-03-28 13:00:00
4.0,20000.0,25.7,25.0,1007.2,2021-03-28 14:00:00
3.0,20000.0,26.4,27.0,1006.6,2021-03-28 15:00:00
