wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
2.0,8000.0,20.5,50.0,1018.5,2024-10-29 16:00:00,303,16
2.0,7000.0,19.1,58.0,1018.5,2024-10-29 17:00:00,303,17
2.0,7000.0,17.4,64.0,1018.8,2024-10-29 18:00:00,303,18
1.0,6000.0,17.1,63.0,1019.7,2024-10-29 19:00:00,303,19
1.0,4000.0,14.7,80.0,1020.1,2024-10-29 20:00:00,303,20
2.0,6000.0,15.4,70.0,1020.7,2024-10-29 21:00:00,303,21
2.0,6000.0,14.1,78.0,1021.5,2024-10-29 22:00:00,303,22
2.0,6000.0,14.2,77.0,1021.5,2024-10-29 23:00:00,303,23
2.0,6000.0,13.9,76.0,1021.5,2024-10-30 00:00:00,304,0
4.0,6000.0,13.8,85.0,1021.3,2024-10-30 01:00:00,304,1
3.0,6000.0,13.2,88.0,1020.9,2024-10-30 02:00:00,304,2
2.0,5000.0,12.2,91.0,1020.5,2024-10-30 03:00:00,304,3
2.0,4500.0,11.7,92.0,1020.1,2024-10-30 04:00:00,304,4
4.0,5000.0,12.4,92.0,1020.1,2024-10-30 05:00:00,304,5
4.0,5000.0,12.4,92.0,1020.6,2024-10-30 06:00:00,304,6
2.0,5000.0,12.0,93.0,1021.0,2024-10-30 07:00:00,304,7
3.0,10000.0,13.3,76.0,1023.3,2024-10-30 08:00:00,304,8
5.0,10000.0,15.6,72.0,1023.6,2024-10-30 09:00:00,304,9
5.0,10000.0,17.0,62.0,1024.0,2024-10-30 10:00:00,304,10
5.0,10000.0,18.2,52.0,1023.3,2024-10-30 11:00:00,304,11
7.0,10000.0,19.8,45.0,1022.2,2024-10-30 12:00:00,304,12
6.0,10000.0,20.7,44.0,1021.2,2024-10-30 13:00:00,304,13
5.0,10000.0,21.6,37.0,1020.5,2024-10-30 14:00:00,304,14
5.0,10000.0,21.8,40.0,1020.0,2024-10-30 15:00:00,304,15
