wsd,pv,t,rh,slp,BJ
4.0,10000.0,1.3,41.0,1025.0,2023-01-25 16:00:00
4.0,10000.0,0.4,43.0,1024.3,2023-01-25 17:00:00
2.0,10000.0,-0.5,49.0,1024.4,2023-01-25 18:00:00
3.0,10000.0,-1.5,56.0,1023.9,2023-01-25 19:00:00
2.0,10000.0,-1.1,52.0,1024.4,2023-01-25 20:00:00
2.0,10000.0,-1.7,57.0,1024.3,2023-01-25 21:00:00
2.0,10000.0,-2.4,63.0,1024.7,2023-01-25 22:00:00
3.0,10000.0,-2.0,64.0,1024.2,2023-01-25 23:00:00
3.0,10000.0,-1.6,64.0,1023.9,2023-01-26 00:00:00
3.0,10000.0,-3.6,76.0,1022.9,2023-01-26 01:00:00
3.0,10000.0,-4.0,78.0,1022.9,2023-01-26 02:00:00
3.0,10000.0,-3.3,76.0,1023.1,2023-01-26 03:00:00
2.0,10000.0,-3.6,75.0,1022.7,2023-01-26 04:00:00
1.0,10000.0,-4.0,85.0,1023.1,2023-01-26 05:00:00
1.0,10000.0,-4.2,85.0,1023.7,2023-01-26 06:00:00
2.0,10000.0,-5.0,88.0,1024.0,2023-01-26 07:00:00
1.0,10000.0,-3.8,87.0,1024.3,2023-01-26 08:00:00
2.0,10000.0,-0.1,66.0,1025.4,2023-01-26 09:00:00
2.0,10000.0,2.3,54.0,1025.7,2023-01-26 10:00:00
2.0,10000.0,4.9,40.0,1025.7,2023-01-26 11:00:00
3.0,10000.0,5.7,36.0,1024.9,2023-01-26 12:00:00
4.0,10000.0,5.1,40.0,1024.0,2023-01-26 13:00:00
5.0,10000.0,4.8,42.0,1025.7,2023-01-26 14:00:00
5.0,10000.0,4.5,43.0,1024.6,2023-01-26 15:00:00
