wsd,pv,t,rh,slp,BJ
4.0,5000.0,7.4,64.0,1023.1,2022-02-16 16:00:00
4.0,5000.0,7.2,66.0,1022.8,2022-02-16 17:00:00
4.0,5000.0,6.8,69.0,1023.0,2022-02-16 18:00:00
6.0,5000.0,5.8,79.0,1023.5,2022-02-16 19:00:00
4.0,5000.0,5.2,81.0,1024.2,2022-02-16 20:00:00
5.0,5000.0,5.2,81.0,1024.8,2022-02-16 21:00:00
5.0,5000.0,4.7,80.0,1025.3,2022-02-16 22:00:00
7.0,5000.0,4.0,82.0,1025.8,2022-02-16 23:00:00
8.0,5000.0,3.6,82.0,1025.7,2022-02-17 00:00:00
8.0,4000.0,3.4,80.0,1025.6,2022-02-17 01:00:00
8.0,4000.0,2.8,79.0,1025.8,2022-02-17 02:00:00
7.0,4000.0,2.5,79.0,1026.0,2022-02-17 03:00:00
8.0,5000.0,2.1,78.0,1025.1,2022-02-17 04:00:00
8.0,5000.0,1.8,75.0,1024.9,2022-02-17 05:00:00
8.0,6000.0,1.5,74.0,1025.0,2022-02-17 06:00:00
8.0,8000.0,1.2,72.0,1025.7,2022-02-17 07:00:00
8.0,8000.0,0.9,71.0,1026.5,2022-02-17 08:00:00
7.0,6000.0,0.8,72.0,1028.1,2022-02-17 09:00:00
9.0,6000.0,0.6,70.0,1028.5,2022-02-17 10:00:00
8.0,6000.0,0.6,75.0,1028.1,2022-02-17 11:00:00
8.0,10000.0,1.1,71.0,1027.2,2022-02-17 12:00:00
6.0,7000.0,1.0,73.0,1026.6,2022-02-17 13:00:00
6.0,1600.0,0.2,89.0,1025.9,2022-02-17 14:00:00
5.0,1600.0,0.0,96.0,1025.6,2022-02-17 15:00:00
