wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
2.0,10000.0,23.7,42.0,1020.6,2024-11-03 16:00:00,308,16
1.0,10000.0,22.7,46.0,1020.6,2024-11-03 17:00:00,308,17
1.0,10000.0,20.3,55.0,1020.5,2024-11-03 18:00:00,308,18
2.0,10000.0,17.6,66.0,1020.9,2024-11-03 19:00:00,308,19
1.0,10000.0,18.4,62.0,1021.6,2024-11-03 20:00:00,308,20
0.0,9000.0,16.0,75.0,1022.4,2024-11-03 21:00:00,308,21
0.0,8000.0,15.2,84.0,1022.7,2024-11-03 22:00:00,308,22
1.0,7000.0,14.6,88.0,1023.2,2024-11-03 23:00:00,308,23
0.0,7000.0,13.7,89.0,1023.3,2024-11-04 00:00:00,309,0
2.0,10000.0,14.0,55.0,1028.1,2024-11-04 01:00:00,309,1
2.0,10000.0,12.8,70.0,1028.3,2024-11-04 02:00:00,309,2
3.0,10000.0,12.7,65.0,1028.1,2024-11-04 03:00:00,309,3
2.0,10000.0,11.9,69.0,1028.1,2024-11-04 04:00:00,309,4
2.0,10000.0,11.0,75.0,1027.8,2024-11-04 05:00:00,309,5
2.0,10000.0,10.2,82.0,1028.2,2024-11-04 06:00:00,309,6
1.0,10000.0,8.9,89.0,1028.8,2024-11-04 07:00:00,309,7
0.0,3000.0,14.3,89.0,1025.8,2024-11-04 08:00:00,309,8
1.0,3000.0,17.2,80.0,1026.0,2024-11-04 09:00:00,309,9
2.0,3300.0,18.4,73.0,1026.4,2024-11-04 10:00:00,309,10
6.0,4000.0,20.5,59.0,1026.2,2024-11-04 11:00:00,309,11
5.0,4200.0,21.3,53.0,1025.9,2024-11-04 12:00:00,309,12
6.0,5000.0,20.7,54.0,1025.0,2024-11-04 13:00:00,309,13
5.0,5000.0,21.5,50.0,1024.7,2024-11-04 14:00:00,309,14
5.0,6000.0,20.9,48.0,1024.8,2024-11-04 15:00:00,309,15
