wsd,pv,t,rh,slp,BJ
2.0,8000.0,9.8,64.0,1023.4,2023-03-18 16:00:00
1.0,8000.0,10.0,65.0,1022.9,2023-03-18 17:00:00
0.0,8000.0,9.6,67.0,1022.6,2023-03-18 18:00:00
2.0,8000.0,8.4,76.0,1022.8,2023-03-18 19:00:00
2.0,6000.0,7.8,80.0,1023.0,2023-03-18 20:00:00
2.0,6000.0,7.7,80.0,1023.6,2023-03-18 21:00:00
1.0,6000.0,7.8,80.0,1023.6,2023-03-18 22:00:00
2.0,6000.0,7.0,89.0,1023.2,2023-03-18 23:00:00
2.0,5000.0,6.5,89.0,1022.8,2023-03-19 00:00:00
1.0,5000.0,6.6,88.0,1022.5,2023-03-19 01:00:00
0.0,4000.0,6.7,89.0,1021.6,2023-03-19 02:00:00
1.0,4000.0,6.9,88.0,1020.9,2023-03-19 03:00:00
1.0,4000.0,6.7,90.0,1021.0,2023-03-19 04:00:00
1.0,4000.0,6.5,93.0,1021.1,2023-03-19 05:00:00
1.0,4000.0,6.7,92.0,1020.9,2023-03-19 06:00:00
2.0,3000.0,6.4,94.0,1020.8,2023-03-19 07:00:00
2.0,4000.0,8.3,85.0,1021.2,2023-03-19 08:00:00
4.0,5000.0,10.3,74.0,1021.1,2023-03-19 09:00:00
4.0,6000.0,12.6,65.0,1020.8,2023-03-19 10:00:00
4.0,7000.0,13.5,60.0,1020.5,2023-03-19 11:00:00
4.0,8000.0,14.7,58.0,1019.4,2023-03-19 12:00:00
5.0,8000.0,15.2,55.0,1018.3,2023-03-19 13:00:00
3.0,9000.0,15.6,51.0,1017.2,2023-03-19 14:00:00
3.0,10000.0,16.4,50.0,1016.6,2023-03-19 15:00:00
