wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
6.0,2000.0,1.3,88.0,1027.7,2022-01-28 16:00:00,28,16
4.0,4000.0,1.2,91.0,1028.0,2022-01-28 17:00:00,28,17
4.0,2600.0,0.6,93.0,1028.4,2022-01-28 18:00:00,28,18
2.0,5000.0,0.5,93.0,1028.6,2022-01-28 19:00:00,28,19
2.0,6000.0,0.9,89.0,1027.9,2022-01-28 20:00:00,28,20
1.0,6000.0,0.9,92.0,1028.9,2022-01-28 21:00:00,28,21
1.0,6000.0,0.9,91.0,1029.2,2022-01-28 22:00:00,28,22
2.0,6000.0,1.0,86.0,1029.1,2022-01-28 23:00:00,28,23
3.0,6000.0,1.1,83.0,1028.7,2022-01-29 00:00:00,29,0
1.0,6000.0,0.9,83.0,1028.3,2022-01-29 01:00:00,29,1
2.0,6000.0,0.8,87.0,1028.2,2022-01-29 02:00:00,29,2
3.0,5000.0,0.9,78.0,1027.3,2022-01-29 03:00:00,29,3
3.0,4000.0,0.6,86.0,1026.8,2022-01-29 04:00:00,29,4
2.0,4000.0,0.6,86.0,1026.3,2022-01-29 05:00:00,29,5
2.0,4000.0,0.4,89.0,1027.0,2022-01-29 06:00:00,29,6
2.0,3500.0,0.4,90.0,1027.0,2022-01-29 07:00:00,29,7
3.0,3500.0,0.8,84.0,1026.8,2022-01-29 08:00:00,29,8
1.0,3500.0,1.3,81.0,1027.7,2022-01-29 09:00:00,29,9
3.0,4000.0,1.8,79.0,1026.8,2022-01-29 10:00:00,29,10
3.0,5000.0,2.4,78.0,1027.3,2022-01-29 11:00:00,29,11
3.0,8000.0,2.8,70.0,1025.9,2022-01-29 12:00:00,29,12
3.0,10000.0,3.0,65.0,1025.1,2022-01-29 13:00:00,29,13
3.0,10000.0,3.0,64.0,1024.2,2022-01-29 14:00:00,29,14
4.0,10000.0,3.0,63.0,1023.7,2022-01-29 15:00:00,29,15
