wsd,pv,t,rh,slp,BJ
3.0,1800.0,5.7,95.0,1018.4,2022-01-22 16:00:00
3.0,2200.0,5.8,95.0,1018.8,2022-01-22 17:00:00
2.0,2400.0,5.7,96.0,1018.9,2022-01-22 18:00:00
3.0,1400.0,5.5,97.0,1019.8,2022-01-22 19:00:00
3.0,1600.0,5.4,97.0,1019.6,2022-01-22 20:00:00
3.0,1600.0,5.4,97.0,1019.8,2022-01-22 21:00:00
2.0,1600.0,5.4,97.0,1019.8,2022-01-22 22:00:00
2.0,1300.0,5.5,97.0,1019.8,2022-01-22 23:00:00
3.0,1300.0,5.5,98.0,1020.1,2022-01-23 00:00:00
3.0,1400.0,5.6,98.0,1019.8,2022-01-23 01:00:00
3.0,2200.0,5.8,98.0,1019.5,2022-01-23 02:00:00
3.0,4000.0,6.2,97.0,1019.8,2022-01-23 03:00:00
4.0,4500.0,6.2,96.0,1019.4,2022-01-23 04:00:00
5.0,7000.0,6.2,96.0,1019.0,2022-01-23 05:00:00
5.0,9000.0,6.1,94.0,1018.9,2022-01-23 06:00:00
6.0,10000.0,6.1,94.0,1019.8,2022-01-23 07:00:00
5.0,10000.0,6.0,94.0,1020.7,2022-01-23 08:00:00
6.0,10000.0,5.9,93.0,1021.3,2022-01-23 09:00:00
6.0,10000.0,6.0,92.0,1022.0,2022-01-23 10:00:00
5.0,10000.0,6.0,92.0,1022.1,2022-01-23 11:00:00
5.0,10000.0,6.1,91.0,1021.6,2022-01-23 12:00:00
5.0,9000.0,5.8,92.0,1021.1,2022-01-23 13:00:00
6.0,5000.0,5.5,93.0,1020.9,2022-01-23 14:00:00
6.0,5000.0,5.6,93.0,1020.7,2022-01-23 15:00:00
