wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
1.0,20000.0,19.2,26.0,1016.8,2021-02-06 16:00:00,37,16
5.0,20000.0,16.9,45.0,1016.7,2021-02-06 17:00:00,37,17
3.0,10000.0,13.3,50.0,1017.2,2021-02-06 18:00:00,37,18
4.0,10000.0,11.6,66.0,1017.6,2021-02-06 19:00:00,37,19
2.0,7000.0,9.5,77.0,1018.1,2021-02-06 20:00:00,37,20
2.0,6000.0,8.4,82.0,1018.7,2021-02-06 21:00:00,37,21
2.0,5000.0,8.0,87.0,1019.1,2021-02-06 22:00:00,37,22
3.0,4000.0,8.7,89.0,1019.3,2021-02-06 23:00:00,37,23
2.0,4000.0,8.0,90.0,1019.4,2021-02-07 00:00:00,38,0
1.0,3500.0,8.8,90.0,1019.5,2021-02-07 01:00:00,38,1
2.0,4000.0,8.3,91.0,1019.0,2021-02-07 02:00:00,38,2
3.0,4000.0,7.2,92.0,1018.8,2021-02-07 03:00:00,38,3
2.0,3300.0,8.4,91.0,1018.6,2021-02-07 04:00:00,38,4
2.0,3000.0,7.1,93.0,1018.8,2021-02-07 05:00:00,38,5
2.0,2800.0,7.0,95.0,1019.4,2021-02-07 06:00:00,38,6
2.0,3200.0,7.6,92.0,1020.1,2021-02-07 07:00:00,38,7
2.0,3200.0,7.4,95.0,1020.9,2021-02-07 08:00:00,38,8
1.0,7000.0,11.6,70.0,1021.5,2021-02-07 09:00:00,38,9
2.0,10000.0,15.0,56.0,1021.6,2021-02-07 10:00:00,38,10
2.0,10000.0,17.0,35.0,1021.5,2021-02-07 11:00:00,38,11
2.0,10000.0,17.9,39.0,1021.7,2021-02-07 12:00:00,38,12
2.0,10000.0,18.7,33.0,1020.3,2021-02-07 13:00:00,38,13
3.0,10000.0,19.3,34.0,1020.4,2021-02-07 14:00:00,38,14
3.0,10000.0,18.8,31.0,1020.3,2021-02-07 15:00:00,38,15
