wsd,pv,t,rh,slp,BJ
3.0,10000.0,9.1,39.0,1030.4,2023-01-20 16:00:00
2.0,10000.0,7.5,49.0,1030.1,2023-01-20 17:00:00
3.0,10000.0,4.5,61.0,1029.9,2023-01-20 18:00:00
4.0,10000.0,5.2,58.0,1029.9,2023-01-20 19:00:00
4.0,10000.0,4.5,61.0,1030.4,2023-01-20 20:00:00
3.0,10000.0,4.2,64.0,1030.4,2023-01-20 21:00:00
3.0,10000.0,4.1,64.0,1030.3,2023-01-20 22:00:00
4.0,10000.0,4.0,65.0,1029.7,2023-01-20 23:00:00
3.0,10000.0,3.7,66.0,1029.8,2023-01-21 00:00:00
2.0,10000.0,3.4,67.0,1029.2,2023-01-21 01:00:00
3.0,10000.0,3.3,69.0,1028.5,2023-01-21 02:00:00
3.0,10000.0,3.1,70.0,1027.7,2023-01-21 03:00:00
3.0,10000.0,2.9,71.0,1026.9,2023-01-21 04:00:00
4.0,10000.0,1.7,75.0,1026.5,2023-01-21 05:00:00
3.0,10000.0,1.6,76.0,1026.1,2023-01-21 06:00:00
3.0,10000.0,0.8,80.0,1026.5,2023-01-21 07:00:00
3.0,10000.0,1.4,82.0,1026.2,2023-01-21 08:00:00
4.0,10000.0,3.6,74.0,1026.0,2023-01-21 09:00:00
5.0,10000.0,5.8,66.0,1026.2,2023-01-21 10:00:00
4.0,10000.0,8.2,56.0,1025.0,2023-01-21 11:00:00
3.0,10000.0,9.8,50.0,1024.2,2023-01-21 12:00:00
3.0,10000.0,11.3,46.0,1022.3,2023-01-21 13:00:00
4.0,10000.0,11.3,41.0,1021.3,2023-01-21 14:00:00
4.0,10000.0,11.4,39.0,1020.6,2023-01-21 15:00:00
