wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
3.0,6000.0,15.0,40.0,1016.5,2021-12-23 16:00:00,357,16
3.0,5000.0,12.4,54.0,1016.8,2021-12-23 17:00:00,357,17
2.0,5000.0,10.3,63.0,1017.4,2021-12-23 18:00:00,357,18
2.0,5000.0,8.5,70.0,1018.3,2021-12-23 19:00:00,357,19
2.0,4500.0,8.1,71.0,1018.1,2021-12-23 20:00:00,357,20
3.0,4000.0,7.3,75.0,1018.6,2021-12-23 21:00:00,357,21
2.0,4000.0,7.3,76.0,1019.0,2021-12-23 22:00:00,357,22
2.0,4000.0,5.7,82.0,1019.3,2021-12-23 23:00:00,357,23
2.0,3800.0,5.0,85.0,1019.1,2021-12-24 00:00:00,358,0
4.0,2700.0,3.1,94.0,1019.7,2021-12-24 01:00:00,358,1
2.0,2100.0,3.2,96.0,1019.9,2021-12-24 02:00:00,358,2
5.0,1600.0,3.7,95.0,1020.7,2021-12-24 03:00:00,358,3
3.0,1500.0,3.7,96.0,1020.8,2021-12-24 04:00:00,358,4
3.0,1600.0,4.1,96.0,1021.1,2021-12-24 05:00:00,358,5
5.0,1600.0,4.7,95.0,1021.9,2021-12-24 06:00:00,358,6
5.0,1400.0,5.2,96.0,1023.2,2021-12-24 07:00:00,358,7
3.0,700.0,5.5,97.0,1023.8,2021-12-24 08:00:00,358,8
3.0,600.0,5.7,97.0,1024.8,2021-12-24 09:00:00,358,9
4.0,500.0,6.0,98.0,1026.5,2021-12-24 10:00:00,358,10
4.0,800.0,5.9,97.0,1026.9,2021-12-24 11:00:00,358,11
5.0,1000.0,5.2,94.0,1026.5,2021-12-24 12:00:00,358,12
6.0,1600.0,4.9,89.0,1026.9,2021-12-24 13:00:00,358,13
5.0,2300.0,4.8,86.0,1027.3,2021-12-24 14:00:00,358,14
7.0,3200.0,4.1,84.0,1028.6,2021-12-24 15:00:00,358,15
