wsd,pv,t,rh,slp,BJ
3.0,10000.0,21.0,41.0,1017.4,2022-11-02 16:00:00
2.0,10000.0,19.4,46.0,1017.4,2022-11-02 17:00:00
2.0,10000.0,17.0,57.0,1017.7,2022-11-02 18:00:00
2.0,10000.0,15.6,63.0,1018.0,2022-11-02 19:00:00
3.0,9000.0,15.0,65.0,1018.4,2022-11-02 20:00:00
3.0,8000.0,15.0,65.0,1018.8,2022-11-02 21:00:00
2.0,7000.0,13.7,69.0,1019.3,2022-11-02 22:00:00
2.0,5500.0,12.3,75.0,1019.4,2022-11-02 23:00:00
1.0,5000.0,11.7,79.0,1019.6,2022-11-03 00:00:00
2.0,5000.0,12.1,75.0,1019.2,2022-11-03 01:00:00
3.0,5000.0,11.6,78.0,1018.8,2022-11-03 02:00:00
1.0,4500.0,10.8,82.0,1018.6,2022-11-03 03:00:00
1.0,4500.0,9.2,91.0,1018.3,2022-11-03 04:00:00
2.0,3500.0,9.7,86.0,1018.8,2022-11-03 05:00:00
2.0,2900.0,9.5,86.0,1019.2,2022-11-03 06:00:00
2.0,2600.0,8.8,92.0,1019.9,2022-11-03 07:00:00
1.0,3000.0,11.4,86.0,1020.7,2022-11-03 08:00:00
2.0,4000.0,14.6,75.0,1021.6,2022-11-03 09:00:00
1.0,5000.0,17.1,65.0,1021.8,2022-11-03 10:00:00
4.0,7000.0,19.3,51.0,1021.7,2022-11-03 11:00:00
5.0,8000.0,19.5,50.0,1021.6,2022-11-03 12:00:00
5.0,8000.0,20.8,44.0,1020.7,2022-11-03 13:00:00
5.0,8000.0,20.8,43.0,1020.6,2022-11-03 14:00:00
4.0,6000.0,21.0,43.0,1020.8,2022-11-03 15:00:00
