wsd,pv,t,rh,slp,BJ
1.0,10000.0,9.8,55.0,1026.0,2022-12-06 16:00:00
1.0,10000.0,8.6,58.0,1026.2,2022-12-06 17:00:00
2.0,10000.0,6.9,75.0,1026.1,2022-12-06 18:00:00
2.0,10000.0,5.9,79.0,1026.4,2022-12-06 19:00:00
2.0,8000.0,4.7,83.0,1026.7,2022-12-06 20:00:00
2.0,8000.0,4.8,81.0,1026.9,2022-12-06 21:00:00
1.0,8000.0,2.7,91.0,1026.8,2022-12-06 22:00:00
0.0,8000.0,3.6,86.0,1026.9,2022-12-06 23:00:00
0.0,6000.0,1.9,93.0,1026.8,2022-12-07 00:00:00
1.0,6000.0,1.2,94.0,1026.8,2022-12-07 01:00:00
1.0,6000.0,2.0,92.0,1026.5,2022-12-07 02:00:00
2.0,6000.0,0.7,94.0,1026.3,2022-12-07 03:00:00
2.0,6000.0,1.2,92.0,1026.2,2022-12-07 04:00:00
2.0,6000.0,1.9,92.0,1026.3,2022-12-07 05:00:00
2.0,6000.0,3.1,87.0,1025.9,2022-12-07 06:00:00
2.0,6000.0,4.3,78.0,1026.0,2022-12-07 07:00:00
1.0,6000.0,4.5,82.0,1026.7,2022-12-07 08:00:00
1.0,6000.0,4.9,82.0,1027.6,2022-12-07 09:00:00
1.0,7000.0,6.6,72.0,1028.3,2022-12-07 10:00:00
2.0,7000.0,8.2,61.0,1027.8,2022-12-07 11:00:00
2.0,7000.0,8.8,59.0,1026.9,2022-12-07 12:00:00
2.0,6000.0,8.9,64.0,1025.7,2022-12-07 13:00:00
2.0,6000.0,8.8,62.0,1025.2,2022-12-07 14:00:00
3.0,7000.0,8.8,63.0,1024.9,2022-12-07 15:00:00
