wsd,pv,t,rh,slp,BJ
5.0,20000.0,7.6,25.0,1028.4,2021-11-22 16:00:00
3.0,20000.0,5.2,36.0,1028.4,2021-11-22 17:00:00
2.0,10000.0,4.4,37.0,1028.7,2021-11-22 18:00:00
1.0,10000.0,3.3,73.0,1028.8,2021-11-22 19:00:00
0.0,10000.0,4.0,44.0,1029.1,2021-11-22 20:00:00
1.0,10000.0,1.5,88.0,1029.1,2021-11-22 21:00:00
1.0,10000.0,2.0,68.0,1029.1,2021-11-22 22:00:00
2.0,10000.0,2.3,69.0,1028.9,2021-11-22 23:00:00
1.0,10000.0,2.3,57.0,1029.2,2021-11-23 00:00:00
1.0,10000.0,-0.1,93.0,1028.9,2021-11-23 01:00:00
0.0,10000.0,-0.1,95.0,1028.9,2021-11-23 02:00:00
0.0,10000.0,0.0,86.0,1028.5,2021-11-23 03:00:00
2.0,10000.0,-0.5,83.0,1028.3,2021-11-23 04:00:00
2.0,10000.0,-0.1,86.0,1028.2,2021-11-23 05:00:00
2.0,10000.0,-0.8,77.0,1028.2,2021-11-23 06:00:00
2.0,10000.0,-0.2,84.0,1028.3,2021-11-23 07:00:00
2.0,10000.0,1.4,79.0,1028.6,2021-11-23 08:00:00
2.0,10000.0,4.4,66.0,1028.9,2021-11-23 09:00:00
3.0,10000.0,7.0,40.0,1029.0,2021-11-23 10:00:00
3.0,10000.0,8.6,26.0,1028.8,2021-11-23 11:00:00
3.0,10000.0,10.4,22.0,1027.5,2021-11-23 12:00:00
2.0,10000.0,11.0,18.0,1026.4,2021-11-23 13:00:00
3.0,10000.0,11.9,18.0,1025.5,2021-11-23 14:00:00
4.0,10000.0,12.1,19.0,1024.8,2021-11-23 15:00:00
