wsd,pv,t,rh,slp,BJ
2.0,1700.0,6.3,84.0,1022.9,2022-02-15 16:00:00
2.0,1800.0,6.4,82.0,1022.6,2022-02-15 17:00:00
2.0,2300.0,6.0,85.0,1022.8,2022-02-15 18:00:00
2.0,2800.0,5.7,88.0,1023.3,2022-02-15 19:00:00
3.0,3000.0,5.6,86.0,1023.4,2022-02-15 20:00:00
3.0,2900.0,5.5,86.0,1023.7,2022-02-15 21:00:00
3.0,3200.0,5.4,84.0,1024.2,2022-02-15 22:00:00
3.0,3200.0,5.2,85.0,1024.3,2022-02-15 23:00:00
2.0,3200.0,4.9,86.0,1024.6,2022-02-16 00:00:00
2.0,3200.0,4.7,87.0,1024.6,2022-02-16 01:00:00
2.0,3200.0,4.5,86.0,1024.6,2022-02-16 02:00:00
2.0,2900.0,4.2,88.0,1024.3,2022-02-16 03:00:00
3.0,2800.0,4.2,88.0,1024.0,2022-02-16 04:00:00
3.0,2800.0,4.1,87.0,1024.5,2022-02-16 05:00:00
3.0,2800.0,3.9,89.0,1024.5,2022-02-16 06:00:00
4.0,2000.0,3.6,89.0,1024.5,2022-02-16 07:00:00
4.0,2000.0,4.0,88.0,1025.1,2022-02-16 08:00:00
4.0,2500.0,4.6,85.0,1025.6,2022-02-16 09:00:00
4.0,3000.0,5.6,79.0,1025.6,2022-02-16 10:00:00
4.0,3200.0,6.2,76.0,1025.6,2022-02-16 11:00:00
5.0,3500.0,7.4,71.0,1025.3,2022-02-16 12:00:00
5.0,4500.0,8.1,65.0,1024.5,2022-02-16 13:00:00
5.0,5000.0,8.0,58.0,1023.5,2022-02-16 14:00:00
4.0,5000.0,7.7,65.0,1023.3,2022-02-16 15:00:00
