wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
4.0,10000.0,9.6,40.0,1039.3,2023-02-25 16:00:00,56,16
4.0,10000.0,9.3,36.0,1039.3,2023-02-25 17:00:00,56,17
2.0,10000.0,7.2,46.0,1039.6,2023-02-25 18:00:00,56,18
2.0,10000.0,5.4,53.0,1040.1,2023-02-25 19:00:00,56,19
2.0,10000.0,4.2,60.0,1040.3,2023-02-25 20:00:00,56,20
3.0,10000.0,3.7,54.0,1040.7,2023-02-25 21:00:00,56,21
3.0,10000.0,3.0,58.0,1041.1,2023-02-25 22:00:00,56,22
3.0,10000.0,2.6,58.0,1041.0,2023-02-25 23:00:00,56,23
3.0,10000.0,2.1,61.0,1041.1,2023-02-26 00:00:00,57,0
3.0,10000.0,2.3,59.0,1041.1,2023-02-26 01:00:00,57,1
3.0,10000.0,1.5,62.0,1040.6,2023-02-26 02:00:00,57,2
2.0,10000.0,1.4,65.0,1040.3,2023-02-26 03:00:00,57,3
2.0,10000.0,0.7,67.0,1040.2,2023-02-26 04:00:00,57,4
2.0,10000.0,0.1,74.0,1040.2,2023-02-26 05:00:00,57,5
2.0,10000.0,0.4,70.0,1040.3,2023-02-26 06:00:00,57,6
1.0,10000.0,-0.4,74.0,1040.6,2023-02-26 07:00:00,57,7
2.0,10000.0,2.4,73.0,1041.2,2023-02-26 08:00:00,57,8
4.0,10000.0,5.5,59.0,1041.5,2023-02-26 09:00:00,57,9
3.0,10000.0,8.0,38.0,1041.3,2023-02-26 10:00:00,57,10
5.0,10000.0,8.4,31.0,1040.8,2023-02-26 11:00:00,57,11
4.0,10000.0,9.6,30.0,1039.8,2023-02-26 12:00:00,57,12
4.0,10000.0,10.2,25.0,1038.5,2023-02-26 13:00:00,57,13
3.0,10000.0,10.7,26.0,1037.2,2023-02-26 14:00:00,57,14
3.0,10000.0,10.7,26.0,1036.5,2023-02-26 15:00:00,57,15
