wsd,pv,t,rh,slp,BJ
5.0,10000.0,7.9,40.0,1025.5,2022-12-12 16:00:00
3.0,10000.0,6.0,45.0,1026.1,2022-12-12 17:00:00
2.0,10000.0,5.8,43.0,1026.2,2022-12-12 18:00:00
2.0,10000.0,5.1,46.0,1026.1,2022-12-12 19:00:00
2.0,10000.0,2.5,65.0,1026.1,2022-12-12 20:00:00
2.0,10000.0,2.5,63.0,1026.4,2022-12-12 21:00:00
3.0,10000.0,2.7,60.0,1026.6,2022-12-12 22:00:00
2.0,10000.0,1.3,66.0,1026.7,2022-12-12 23:00:00
2.0,10000.0,0.2,74.0,1026.3,2022-12-13 00:00:00
2.0,10000.0,1.0,68.0,1025.9,2022-12-13 01:00:00
2.0,10000.0,0.7,69.0,1026.0,2022-12-13 02:00:00
2.0,10000.0,-0.2,74.0,1026.6,2022-12-13 03:00:00
2.0,10000.0,0.0,71.0,1026.5,2022-12-13 04:00:00
1.0,10000.0,-0.3,73.0,1026.8,2022-12-13 05:00:00
1.0,10000.0,-0.1,74.0,1026.9,2022-12-13 06:00:00
2.0,10000.0,-0.5,77.0,1027.4,2022-12-13 07:00:00
1.0,10000.0,-0.2,81.0,1028.2,2022-12-13 08:00:00
2.0,10000.0,3.5,66.0,1029.1,2022-12-13 09:00:00
3.0,10000.0,6.8,48.0,1029.7,2022-12-13 10:00:00
6.0,10000.0,8.6,44.0,1029.3,2022-12-13 11:00:00
4.0,10000.0,10.6,36.0,1027.9,2022-12-13 12:00:00
6.0,10000.0,11.1,31.0,1027.3,2022-12-13 13:00:00
6.0,10000.0,11.7,31.0,1026.7,2022-12-13 14:00:00
6.0,10000.0,11.5,29.0,1027.1,2022-12-13 15:00:00
