wsd,pv,t,rh,slp,BJ
3.0,4000.0,7.1,64.0,1033.0,2023-01-02 16:00:00
3.0,4000.0,6.7,64.0,1033.3,2023-01-02 17:00:00
2.0,4000.0,5.2,71.0,1033.4,2023-01-02 18:00:00
1.0,4500.0,3.7,77.0,1034.3,2023-01-02 19:00:00
1.0,4200.0,3.8,78.0,1034.6,2023-01-02 20:00:00
1.0,4500.0,3.4,79.0,1035.0,2023-01-02 21:00:00
2.0,4500.0,3.3,79.0,1035.3,2023-01-02 22:00:00
2.0,4500.0,1.3,89.0,1035.3,2023-01-02 23:00:00
1.0,4000.0,1.3,88.0,1035.2,2023-01-03 00:00:00
1.0,4000.0,0.2,90.0,1034.7,2023-01-03 01:00:00
2.0,3500.0,-0.3,91.0,1034.4,2023-01-03 02:00:00
1.0,3800.0,-0.2,90.0,1034.0,2023-01-03 03:00:00
0.0,3000.0,-1.6,92.0,1033.9,2023-01-03 04:00:00
0.0,2900.0,-2.5,93.0,1033.8,2023-01-03 05:00:00
2.0,2000.0,-2.8,93.0,1033.8,2023-01-03 06:00:00
0.0,2900.0,-1.9,91.0,1034.2,2023-01-03 07:00:00
1.0,3500.0,-3.1,92.0,1034.3,2023-01-03 08:00:00
1.0,6000.0,1.4,88.0,1034.7,2023-01-03 09:00:00
2.0,8000.0,5.9,73.0,1034.9,2023-01-03 10:00:00
2.0,10000.0,7.4,63.0,1034.7,2023-01-03 11:00:00
2.0,5000.0,8.7,57.0,1033.7,2023-01-03 12:00:00
2.0,5000.0,9.6,52.0,1032.4,2023-01-03 13:00:00
2.0,5000.0,10.1,50.0,1031.3,2023-01-03 14:00:00
2.0,5000.0,10.2,46.0,1030.8,2023-01-03 15:00:00
