wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
3.0,2200.0,8.7,95.0,1020.0,2024-01-31 16:00:00,31,16
4.0,2000.0,8.3,95.0,1019.6,2024-01-31 17:00:00,31,17
4.0,2400.0,7.9,95.0,1020.6,2024-01-31 18:00:00,31,18
5.0,2200.0,7.4,95.0,1020.9,2024-01-31 19:00:00,31,19
4.0,2500.0,7.0,96.0,1021.4,2024-01-31 20:00:00,31,20
3.0,2800.0,6.9,95.0,1021.9,2024-01-31 21:00:00,31,21
3.0,3000.0,6.7,97.0,1022.7,2024-01-31 22:00:00,31,22
5.0,3000.0,6.8,96.0,1022.4,2024-01-31 23:00:00,31,23
4.0,4000.0,6.8,94.0,1023.0,2024-02-01 00:00:00,32,0
3.0,4000.0,6.6,96.0,1023.1,2024-02-01 01:00:00,32,1
4.0,3300.0,6.5,96.0,1023.2,2024-02-01 02:00:00,32,2
5.0,4000.0,6.1,97.0,1023.4,2024-02-01 03:00:00,32,3
6.0,6000.0,5.6,95.0,1023.9,2024-02-01 04:00:00,32,4
6.0,4000.0,5.1,95.0,1024.7,2024-02-01 05:00:00,32,5
6.0,4000.0,4.5,94.0,1025.9,2024-02-01 06:00:00,32,6
6.0,6000.0,3.9,94.0,1026.9,2024-02-01 07:00:00,32,7
7.0,5000.0,3.2,95.0,1027.4,2024-02-01 08:00:00,32,8
7.0,7000.0,2.4,92.0,1028.9,2024-02-01 09:00:00,32,9
8.0,3800.0,1.7,94.0,1029.4,2024-02-01 10:00:00,32,10
7.0,4500.0,1.7,95.0,1029.4,2024-02-01 11:00:00,32,11
7.0,5000.0,1.5,93.0,1029.1,2024-02-01 12:00:00,32,12
7.0,4000.0,1.5,93.0,1028.0,2024-02-01 13:00:00,32,13
7.0,8000.0,1.2,93.0,1028.1,2024-02-01 14:00:00,32,14
6.0,4000.0,0.7,94.0,1028.3,2024-02-01 15:00:00,32,15
