wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
4.0,10000.0,25.8,57.0,1015.5,2023-10-01 16:00:00,274,16
4.0,10000.0,25.4,57.0,1015.5,2023-10-01 17:00:00,274,17
3.0,10000.0,23.6,67.0,1015.9,2023-10-01 18:00:00,274,18
2.0,10000.0,22.2,74.0,1016.1,2023-10-01 19:00:00,274,19
4.0,10000.0,22.3,73.0,1016.8,2023-10-01 20:00:00,274,20
4.0,10000.0,21.6,73.0,1017.4,2023-10-01 21:00:00,274,21
4.0,10000.0,21.0,74.0,1017.5,2023-10-01 22:00:00,274,22
5.0,10000.0,20.8,71.0,1017.6,2023-10-01 23:00:00,274,23
4.0,10000.0,20.1,76.0,1017.3,2023-10-02 00:00:00,275,0
2.0,10000.0,19.0,83.0,1018.0,2023-10-02 01:00:00,275,1
3.0,8000.0,18.0,92.0,1018.4,2023-10-02 02:00:00,275,2
3.0,6000.0,17.4,94.0,1018.6,2023-10-02 03:00:00,275,3
3.0,10000.0,17.2,92.0,1018.2,2023-10-02 04:00:00,275,4
4.0,10000.0,17.0,90.0,1017.8,2023-10-02 05:00:00,275,5
3.0,10000.0,16.9,92.0,1018.1,2023-10-02 06:00:00,275,6
3.0,10000.0,16.9,89.0,1018.3,2023-10-02 07:00:00,275,7
3.0,10000.0,17.4,90.0,1018.6,2023-10-02 08:00:00,275,8
2.0,10000.0,18.4,88.0,1019.2,2023-10-02 09:00:00,275,9
4.0,10000.0,19.2,81.0,1019.1,2023-10-02 10:00:00,275,10
3.0,10000.0,20.1,76.0,1018.8,2023-10-02 11:00:00,275,11
3.0,10000.0,20.1,79.0,1018.3,2023-10-02 12:00:00,275,12
3.0,10000.0,19.7,80.0,1017.4,2023-10-02 13:00:00,275,13
4.0,10000.0,19.8,80.0,1016.5,2023-10-02 14:00:00,275,14
2.0,10000.0,19.1,88.0,1016.3,2023-10-02 15:00:00,275,15
