wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
5.0,10000.0,12.5,92.0,1025.6,2022-10-04 16:00:00,277,16
6.0,7000.0,12.4,90.0,1025.6,2022-10-04 17:00:00,277,17
4.0,9000.0,12.3,92.0,1026.3,2022-10-04 18:00:00,277,18
5.0,8000.0,12.0,90.0,1026.7,2022-10-04 19:00:00,277,19
5.0,9000.0,12.1,89.0,1026.9,2022-10-04 20:00:00,277,20
4.0,10000.0,12.2,86.0,1026.9,2022-10-04 21:00:00,277,21
4.0,10000.0,12.3,86.0,1026.7,2022-10-04 22:00:00,277,22
3.0,10000.0,12.4,86.0,1026.8,2022-10-04 23:00:00,277,23
4.0,10000.0,12.4,85.0,1026.1,2022-10-05 00:00:00,278,0
4.0,10000.0,12.1,84.0,1026.1,2022-10-05 01:00:00,278,1
4.0,10000.0,12.1,85.0,1025.8,2022-10-05 02:00:00,278,2
5.0,10000.0,12.0,80.0,1025.6,2022-10-05 03:00:00,278,3
5.0,10000.0,11.9,79.0,1025.8,2022-10-05 04:00:00,278,4
6.0,8000.0,10.9,88.0,1025.7,2022-10-05 05:00:00,278,5
3.0,10000.0,11.1,85.0,1025.5,2022-10-05 06:00:00,278,6
5.0,10000.0,11.5,79.0,1026.1,2022-10-05 07:00:00,278,7
4.0,9000.0,10.7,89.0,1026.7,2022-10-05 08:00:00,278,8
4.0,10000.0,10.8,90.0,1026.4,2022-10-05 09:00:00,278,9
5.0,7000.0,10.8,92.0,1027.0,2022-10-05 10:00:00,278,10
5.0,7000.0,10.9,94.0,1026.2,2022-10-05 11:00:00,278,11
5.0,7000.0,10.9,93.0,1025.5,2022-10-05 12:00:00,278,12
4.0,7000.0,11.2,94.0,1024.0,2022-10-05 13:00:00,278,13
4.0,7000.0,11.0,95.0,1023.8,2022-10-05 14:00:00,278,14
3.0,3500.0,10.9,95.0,1024.5,2022-10-05 15:00:00,278,15
