wsd,pv,t,rh,slp,BJ
1.0,10000.0,16.1,34.0,1020.0,2022-11-15 16:00:00
0.0,10000.0,15.1,35.0,1020.3,2022-11-15 17:00:00
2.0,10000.0,11.2,61.0,1020.5,2022-11-15 18:00:00
1.0,10000.0,11.0,61.0,1021.0,2022-11-15 19:00:00
2.0,10000.0,9.9,70.0,1021.4,2022-11-15 20:00:00
2.0,10000.0,9.4,78.0,1021.8,2022-11-15 21:00:00
3.0,10000.0,8.2,82.0,1021.9,2022-11-15 22:00:00
1.0,10000.0,8.0,82.0,1021.9,2022-11-15 23:00:00
1.0,10000.0,6.3,88.0,1021.7,2022-11-16 00:00:00
2.0,10000.0,6.0,92.0,1021.2,2022-11-16 01:00:00
2.0,10000.0,6.1,92.0,1021.0,2022-11-16 02:00:00
1.0,8000.0,5.4,93.0,1021.3,2022-11-16 03:00:00
3.0,7000.0,5.6,96.0,1020.5,2022-11-16 04:00:00
2.0,5000.0,7.7,92.0,1020.5,2022-11-16 05:00:00
3.0,5000.0,7.8,90.0,1021.1,2022-11-16 06:00:00
2.0,5000.0,7.8,91.0,1020.9,2022-11-16 07:00:00
2.0,4500.0,8.0,90.0,1021.4,2022-11-16 08:00:00
5.0,5000.0,10.9,76.0,1020.9,2022-11-16 09:00:00
5.0,6000.0,12.8,69.0,1021.7,2022-11-16 10:00:00
3.0,7000.0,14.2,63.0,1021.2,2022-11-16 11:00:00
3.0,8000.0,14.9,61.0,1020.5,2022-11-16 12:00:00
4.0,10000.0,15.2,54.0,1019.0,2022-11-16 13:00:00
3.0,10000.0,15.0,49.0,1018.8,2022-11-16 14:00:00
2.0,10000.0,14.8,49.0,1018.3,2022-11-16 15:00:00
