wsd,pv,t,rh,slp,BJ
4.0,6000.0,11.0,69.0,1018.7,2021-03-20 16:00:00
4.0,6000.0,10.6,74.0,1019.1,2021-03-20 17:00:00
3.0,6000.0,10.3,76.0,1019.8,2021-03-20 18:00:00
3.0,5000.0,10.1,79.0,1020.7,2021-03-20 19:00:00
3.0,4200.0,9.6,83.0,1021.8,2021-03-20 20:00:00
2.0,3800.0,9.5,83.0,1022.7,2021-03-20 21:00:00
2.0,3400.0,9.5,84.0,1023.7,2021-03-20 22:00:00
3.0,3200.0,9.5,86.0,1024.6,2021-03-20 23:00:00
3.0,2800.0,9.4,87.0,1024.3,2021-03-21 00:00:00
2.0,2600.0,9.2,88.0,1024.1,2021-03-21 01:00:00
2.0,2300.0,8.6,92.0,1023.8,2021-03-21 02:00:00
3.0,2600.0,9.3,87.0,1023.5,2021-03-21 03:00:00
3.0,2600.0,9.0,88.0,1023.9,2021-03-21 04:00:00
3.0,2900.0,8.7,89.0,1024.3,2021-03-21 05:00:00
4.0,3200.0,8.7,88.0,1025.6,2021-03-21 06:00:00
3.0,3200.0,8.6,89.0,1026.2,2021-03-21 07:00:00
3.0,3500.0,9.5,84.0,1027.1,2021-03-21 08:00:00
4.0,4500.0,10.5,75.0,1027.8,2021-03-21 09:00:00
6.0,7000.0,11.6,54.0,1028.2,2021-03-21 10:00:00
5.0,9000.0,12.7,48.0,1028.1,2021-03-21 11:00:00
6.0,10000.0,13.4,36.0,1027.9,2021-03-21 12:00:00
5.0,10000.0,13.8,35.0,1027.4,2021-03-21 13:00:00
7.0,10000.0,14.2,36.0,1027.2,2021-03-21 14:00:00
6.0,10000.0,13.1,32.0,1027.0,2021-03-21 15:00:00
