wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
4.0,8000.0,13.5,93.0,1009.9,2021-04-01 16:00:00,91,16
4.0,10000.0,13.5,92.0,1009.8,2021-04-01 17:00:00,91,17
3.0,10000.0,13.4,91.0,1010.7,2021-04-01 18:00:00,91,18
3.0,7000.0,12.9,94.0,1011.1,2021-04-01 19:00:00,91,19
2.0,6000.0,12.7,95.0,1011.9,2021-04-01 20:00:00,91,20
3.0,3500.0,12.3,96.0,1012.6,2021-04-01 21:00:00,91,21
2.0,4500.0,12.2,96.0,1013.1,2021-04-01 22:00:00,91,22
3.0,4500.0,12.2,97.0,1013.1,2021-04-01 23:00:00,91,23
3.0,5000.0,12.1,96.0,1012.9,2021-04-02 00:00:00,92,0
2.0,7000.0,12.1,96.0,1013.1,2021-04-02 01:00:00,92,1
2.0,6000.0,12.1,96.0,1012.9,2021-04-02 02:00:00,92,2
2.0,4500.0,12.0,96.0,1012.9,2021-04-02 03:00:00,92,3
3.0,4000.0,11.9,96.0,1012.8,2021-04-02 04:00:00,92,4
2.0,4000.0,11.9,96.0,1013.1,2021-04-02 05:00:00,92,5
2.0,4000.0,11.8,96.0,1013.8,2021-04-02 06:00:00,92,6
2.0,4000.0,12.0,95.0,1014.1,2021-04-02 07:00:00,92,7
3.0,3200.0,12.0,95.0,1014.9,2021-04-02 08:00:00,92,8
3.0,3300.0,12.2,94.0,1015.1,2021-04-02 09:00:00,92,9
3.0,4500.0,12.7,91.0,1015.1,2021-04-02 10:00:00,92,10
3.0,4700.0,13.2,90.0,1015.0,2021-04-02 11:00:00,92,11
3.0,6000.0,13.7,86.0,1014.7,2021-04-02 12:00:00,92,12
4.0,6000.0,13.6,86.0,1014.4,2021-04-02 13:00:00,92,13
3.0,5000.0,13.7,87.0,1013.8,2021-04-02 14:00:00,92,14
4.0,5000.0,13.4,89.0,1013.8,2021-04-02 15:00:00,92,15
