wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
4.0,10000.0,11.7,56.0,1018.5,2024-01-04 16:00:00,4,16
4.0,10000.0,10.6,60.0,1018.7,2024-01-04 17:00:00,4,17
5.0,10000.0,9.0,64.0,1018.8,2024-01-04 18:00:00,4,18
4.0,10000.0,7.8,69.0,1018.9,2024-01-04 19:00:00,4,19
4.0,10000.0,6.4,73.0,1019.4,2024-01-04 20:00:00,4,20
1.0,10000.0,5.4,77.0,1019.5,2024-01-04 21:00:00,4,21
2.0,8000.0,6.1,74.0,1019.8,2024-01-04 22:00:00,4,22
1.0,7000.0,3.6,84.0,1019.9,2024-01-04 23:00:00,4,23
2.0,6000.0,4.2,85.0,1020.2,2024-01-05 00:00:00,5,0
2.0,6000.0,5.5,81.0,1020.3,2024-01-05 01:00:00,5,1
2.0,6000.0,4.7,85.0,1020.6,2024-01-05 02:00:00,5,2
1.0,5000.0,3.5,90.0,1020.4,2024-01-05 03:00:00,5,3
1.0,3600.0,3.3,90.0,1020.6,2024-01-05 04:00:00,5,4
3.0,3600.0,2.4,91.0,1020.7,2024-01-05 05:00:00,5,5
2.0,3000.0,1.6,93.0,1021.3,2024-01-05 06:00:00,5,6
0.0,2800.0,2.4,91.0,1022.2,2024-01-05 07:00:00,5,7
2.0,2800.0,3.9,87.0,1022.6,2024-01-05 08:00:00,5,8
1.0,4500.0,4.4,90.0,1023.2,2024-01-05 09:00:00,5,9
1.0,7000.0,9.0,60.0,1023.6,2024-01-05 10:00:00,5,10
2.0,10000.0,10.7,57.0,1023.2,2024-01-05 11:00:00,5,11
3.0,10000.0,12.2,53.0,1022.4,2024-01-05 12:00:00,5,12
3.0,10000.0,13.1,52.0,1021.3,2024-01-05 13:00:00,5,13
3.0,10000.0,13.3,49.0,1020.9,2024-01-05 14:00:00,5,14
2.0,10000.0,13.7,51.0,1020.8,2024-01-05 15:00:00,5,15
