wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
5.0,10000.0,17.7,27.0,1022.0,2024-03-10 16:00:00,70,16
4.0,10000.0,17.4,25.0,1021.6,2024-03-10 17:00:00,70,17
4.0,10000.0,15.7,35.0,1020.9,2024-03-10 18:00:00,70,18
2.0,10000.0,13.4,42.0,1021.3,2024-03-10 19:00:00,70,19
2.0,10000.0,12.1,51.0,1021.8,2024-03-10 20:00:00,70,20
2.0,10000.0,12.6,51.0,1022.3,2024-03-10 21:00:00,70,21
1.0,10000.0,12.0,58.0,1022.7,2024-03-10 22:00:00,70,22
1.0,8000.0,11.4,71.0,1022.6,2024-03-10 23:00:00,70,23
2.0,8000.0,12.2,62.0,1021.9,2024-03-11 00:00:00,71,0
1.0,7000.0,12.0,64.0,1021.1,2024-03-11 01:00:00,71,1
3.0,7000.0,11.2,73.0,1020.4,2024-03-11 02:00:00,71,2
3.0,7000.0,12.0,60.0,1019.7,2024-03-11 03:00:00,71,3
3.0,8000.0,11.7,61.0,1019.3,2024-03-11 04:00:00,71,4
4.0,8000.0,11.7,60.0,1019.4,2024-03-11 05:00:00,71,5
3.0,8000.0,11.1,64.0,1019.3,2024-03-11 06:00:00,71,6
4.0,5000.0,10.2,70.0,1019.2,2024-03-11 07:00:00,71,7
3.0,5000.0,12.3,64.0,1019.9,2024-03-11 08:00:00,71,8
5.0,8000.0,14.5,55.0,1020.2,2024-03-11 09:00:00,71,9
6.0,10000.0,15.9,47.0,1020.2,2024-03-11 10:00:00,71,10
6.0,10000.0,17.0,45.0,1019.8,2024-03-11 11:00:00,71,11
7.0,10000.0,18.3,42.0,1019.1,2024-03-11 12:00:00,71,12
7.0,10000.0,19.3,39.0,1018.2,2024-03-11 13:00:00,71,13
7.0,10000.0,20.0,34.0,1017.2,2024-03-11 14:00:00,71,14
8.0,10000.0,20.5,31.0,1016.6,2024-03-11 15:00:00,71,15
