wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
3.0,6000.0,22.0,62.0,1015.9,2024-11-13 16:00:00,318,16
3.0,8000.0,21.5,64.0,1015.8,2024-11-13 17:00:00,318,17
3.0,8000.0,20.4,70.0,1015.9,2024-11-13 18:00:00,318,18
4.0,6000.0,19.6,74.0,1016.2,2024-11-13 19:00:00,318,19
4.0,6000.0,19.0,76.0,1016.2,2024-11-13 20:00:00,318,20
4.0,5000.0,18.4,78.0,1016.2,2024-11-13 21:00:00,318,21
3.0,5000.0,18.1,79.0,1016.3,2024-11-13 22:00:00,318,22
2.0,4500.0,17.9,81.0,1016.4,2024-11-13 23:00:00,318,23
3.0,4000.0,17.5,85.0,1015.3,2024-11-14 00:00:00,319,0
2.0,1600.0,16.3,96.0,1016.8,2024-11-14 01:00:00,319,1
2.0,1600.0,16.8,95.0,1016.8,2024-11-14 02:00:00,319,2
1.0,1400.0,16.7,95.0,1016.5,2024-11-14 03:00:00,319,3
2.0,1400.0,15.9,95.0,1016.3,2024-11-14 04:00:00,319,4
2.0,1400.0,16.5,97.0,1016.5,2024-11-14 05:00:00,319,5
2.0,1400.0,16.6,96.0,1016.5,2024-11-14 06:00:00,319,6
1.0,1000.0,16.2,96.0,1016.6,2024-11-14 07:00:00,319,7
3.0,2400.0,16.3,92.0,1016.0,2024-11-14 08:00:00,319,8
2.0,3000.0,18.0,86.0,1016.6,2024-11-14 09:00:00,319,9
1.0,3500.0,19.9,78.0,1016.6,2024-11-14 10:00:00,319,10
1.0,4000.0,21.7,70.0,1016.4,2024-11-14 11:00:00,319,11
1.0,4500.0,23.4,65.0,1015.4,2024-11-14 12:00:00,319,12
1.0,5000.0,24.2,62.0,1014.6,2024-11-14 13:00:00,319,13
3.0,5000.0,24.4,62.0,1014.1,2024-11-14 14:00:00,319,14
2.0,6000.0,25.1,60.0,1013.9,2024-11-14 15:00:00,319,15
