fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,15.3,17.2,18.5,17.2,59.0,51.6,31.2,28.5,8.4,7.5,6.7,6.7,1012.0
3,14.0,16.5,18.5,17.3,62.8,52.5,30.3,27.7,7.2,6.7,6.1,6.1,1012.3
6,13.4,16.3,18.4,17.1,65.8,53.7,32.8,31.0,6.4,6.3,5.9,5.9,1012.8
9,12.6,15.4,17.8,16.7,72.6,59.8,36.5,33.9,6.3,6.1,2.5,2.5,1012.7
12,13.5,15.0,16.9,15.8,72.7,64.1,40.9,38.6,5.1,5.3,2.2,2.2,1014.6
15,18.9,17.3,16.0,15.2,55.0,58.5,47.2,43.6,2.6,3.2,1.8,1.8,1015.5
18,19.8,18.9,15.6,14.9,52.2,54.1,56.3,47.4,3.6,3.4,1.4,1.4,1013.6
21,16.8,18.2,15.4,14.2,67.6,60.1,60.2,58.0,5.0,5.0,3.7,3.7,1014.4
24,13.8,16.7,15.6,14.1,82.6,68.0,61.0,63.2,3.9,5.2,8.0,8.0,1015.3
27,12.9,15.9,15.1,13.6,85.7,69.5,63.5,67.3,2.7,5.6,8.5,8.5,1016.1
30,12.6,13.9,15.0,13.5,82.5,73.3,56.3,58.6,2.7,6.8,10.3,10.3,1016.5
33,12.0,11.7,13.6,12.8,80.6,79.6,62.3,62.0,5.3,8.5,10.3,10.3,1016.6
36,11.5,10.5,11.2,11.5,85.5,88.6,75.2,71.4,6.0,8.7,12.9,12.9,1018.9
39,13.0,11.6,9.7,10.4,83.2,89.3,89.8,78.6,6.5,8.7,12.3,12.3,1019.0
42,14.3,13.2,9.8,9.6,80.3,84.7,97.9,93.6,5.4,7.2,7.8,7.8,1016.7
