fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,1.4,0.5,-2.6,-2.8,63.0,60.4,67.7,44.4,2.1,6.1,5.9,5.9,1034.7
3,1.2,-0.0,-2.6,-2.9,63.4,62.0,63.1,43.2,2.9,6.1,5.2,5.2,1037.2
6,-0.1,-0.5,-2.5,-3.2,70.8,61.6,56.0,42.7,1.7,4.8,2.9,2.9,1037.5
9,-2.6,-0.9,-2.5,-3.4,82.8,61.4,50.2,36.8,1.9,2.3,2.7,2.7,1036.8
12,-2.1,-1.2,-3.0,-3.8,82.7,63.3,52.3,35.5,0.3,0.6,1.6,1.6,1037.0
15,3.8,0.2,-3.2,-3.9,52.3,61.1,62.5,37.7,1.5,2.2,2.9,2.9,1036.5
18,6.0,2.9,-1.1,-3.1,40.2,44.2,54.4,60.3,2.9,4.2,4.9,4.9,1032.3
21,4.4,3.7,-0.2,-2.2,47.1,39.4,47.5,52.6,1.8,4.9,6.0,6.0,1030.3
24,0.1,3.4,0.0,-1.5,58.6,35.9,41.1,41.4,2.2,5.8,7.1,7.1,1029.7
27,-1.2,3.1,0.6,-0.6,63.5,37.9,34.7,29.7,2.4,6.8,7.2,7.2,1028.7
30,-2.2,3.0,1.9,0.7,70.8,37.0,18.5,16.4,2.4,5.7,9.2,9.2,1027.4
33,-2.4,2.9,3.0,1.9,67.7,30.2,20.6,22.8,2.0,5.8,8.8,8.8,1026.1
36,-1.3,3.1,3.8,2.7,61.7,27.5,23.4,24.9,2.4,5.2,8.5,8.5,1026.9
39,7.0,4.4,4.5,3.4,38.4,37.3,24.9,26.1,1.3,2.6,7.5,7.5,1027.4
42,11.1,8.7,4.9,3.8,31.6,31.6,35.3,30.5,1.3,1.4,3.2,3.2,1024.8
