fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,8.7,6.8,4.4,3.5,90.5,91.8,94.6,95.6,7.2,9.7,10.0,10.0,1032.1,315,20
3,7.9,5.8,4.2,3.5,91.9,95.1,91.9,93.4,6.7,8.4,7.6,7.6,1033.4,315,23
6,7.1,4.9,3.5,2.6,90.4,97.2,91.9,94.9,5.8,8.8,8.0,8.0,1033.1,316,2
9,6.6,4.4,2.4,2.0,86.9,95.4,93.0,92.5,5.9,7.1,8.2,8.2,1033.6,316,5
12,6.4,3.7,1.2,1.4,80.3,90.7,91.5,81.0,5.9,6.6,7.2,7.2,1035.2,316,8
15,9.1,5.4,1.3,1.1,62.1,73.2,90.3,69.6,5.1,5.5,5.8,5.8,1035.2,316,11
18,11.2,7.9,3.6,1.6,49.9,56.5,70.8,74.3,5.0,5.5,6.1,6.1,1032.9,316,14
21,9.4,7.9,3.8,1.7,49.8,48.9,60.0,65.9,6.0,7.0,7.5,7.5,1033.8,316,17
24,6.9,6.5,2.8,0.9,55.5,45.2,49.6,46.4,6.2,8.9,9.4,9.4,1035.7,316,20
27,4.9,5.3,1.9,0.1,57.7,39.6,39.0,36.4,6.2,9.6,10.2,10.2,1036.8,316,23
30,4.3,3.5,0.9,-0.6,52.8,43.2,37.2,35.1,6.5,9.8,11.1,11.1,1036.0,317,2
33,3.0,1.6,-0.3,-1.3,53.5,47.3,34.2,32.4,4.9,6.9,7.4,7.4,1036.1,317,5
36,3.2,0.6,-1.1,-1.6,49.6,48.5,31.0,29.2,3.9,5.2,5.8,5.8,1037.4,317,8
39,6.5,2.7,-1.3,-1.3,38.3,42.5,45.5,26.6,2.9,3.3,4.2,4.2,1036.3,317,11
42,7.6,4.6,0.5,-1.4,37.1,40.1,50.0,48.2,2.0,2.1,2.2,2.2,1033.1,317,14
