fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,8.0,8.2,5.2,4.3,87.7,82.0,92.4,91.6,3.4,3.5,1.1,1.1,1024.2
3,7.7,7.8,5.3,4.9,89.3,84.3,90.4,83.4,3.5,3.6,2.3,2.3,1024.4
6,7.1,7.3,5.2,4.8,91.0,86.7,87.9,80.9,3.2,3.7,4.0,4.0,1024.0
9,6.1,6.9,5.2,5.0,94.7,89.1,86.0,79.2,3.4,4.3,4.3,4.3,1023.2
12,6.6,6.3,4.6,4.0,92.9,93.0,94.3,89.6,4.4,5.7,4.9,4.9,1024.4
15,10.1,7.8,4.8,4.2,78.2,86.4,96.2,90.4,2.8,2.9,2.8,2.8,1024.2
18,11.6,9.8,5.8,4.5,70.9,75.8,92.4,91.9,1.1,1.2,1.4,1.4,1021.3
21,10.6,10.0,6.2,4.5,77.6,74.6,90.0,94.9,1.6,1.9,1.7,1.7,1021.4
24,8.7,9.5,6.1,4.5,87.0,78.2,88.9,90.8,3.4,3.6,1.7,1.7,1021.9
27,8.1,8.9,6.0,4.5,90.9,83.7,88.7,88.1,4.7,5.7,2.1,2.1,1021.9
30,7.4,8.3,6.0,4.6,93.4,88.6,86.2,84.3,3.7,4.4,4.3,4.3,1022.1
33,6.1,7.8,6.2,5.0,97.6,91.6,81.7,78.2,3.0,3.4,4.0,4.0,1021.5
36,7.0,7.2,5.5,4.3,94.9,93.8,92.8,90.7,5.3,7.4,7.4,7.4,1023.9
39,10.8,8.6,5.3,4.1,77.1,84.8,95.0,95.6,4.8,5.5,9.0,9.0,1024.4
42,11.9,10.1,6.1,4.2,66.9,71.5,86.9,93.6,6.2,6.6,7.7,7.7,1022.5
