fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,13.6,13.2,10.1,9.0,92.9,91.7,95.4,97.9,2.5,4.6,5.5,5.5,1014.6,92,20
3,12.6,12.3,9.7,8.7,95.1,94.4,96.2,98.2,2.8,5.5,5.5,5.5,1016.3,92,23
6,12.1,11.5,9.0,8.2,94.8,96.1,96.5,97.3,3.3,5.8,7.8,7.8,1016.2,93,2
9,11.9,11.2,8.4,8.0,93.7,95.5,98.1,95.4,3.7,6.2,9.5,9.5,1016.2,93,5
12,12.4,11.1,8.1,7.3,88.4,92.6,99.5,97.6,4.4,6.3,7.6,7.6,1017.9,93,8
15,14.1,12.4,8.6,7.3,78.0,83.0,98.4,99.8,4.7,6.5,7.3,7.3,1019.1,93,11
18,14.2,12.9,9.1,7.6,78.5,81.2,95.4,99.5,5.0,7.0,7.6,7.6,1018.3,93,14
21,13.5,12.5,8.8,7.4,86.2,86.7,95.9,98.9,3.6,6.1,9.1,9.1,1018.4,93,17
24,12.4,11.6,8.0,6.4,84.4,84.4,93.0,96.4,4.5,8.0,11.1,11.1,1020.8,93,20
27,11.7,10.8,7.1,5.5,79.9,79.9,88.5,93.2,3.3,6.7,10.0,10.0,1022.8,93,23
30,10.6,9.7,6.3,4.8,76.4,75.9,82.2,90.2,3.9,7.1,8.3,8.3,1023.1,94,2
33,8.5,7.8,5.7,4.8,70.2,66.8,68.3,82.1,3.7,7.7,7.0,7.0,1023.8,94,5
36,9.2,7.0,5.6,4.8,56.3,57.2,49.7,66.5,3.8,6.0,8.6,8.6,1025.7,94,8
39,13.3,10.3,6.1,4.8,41.5,41.2,50.8,45.7,3.7,5.1,5.9,5.9,1026.1,94,11
42,15.7,13.1,8.9,6.7,35.1,32.3,39.6,44.3,4.1,5.5,6.2,6.2,1023.6,94,14
