fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,4.8,10.6,7.5,6.3,72.4,42.7,44.9,35.1,2.3,4.4,4.5,4.5,1025.0,3,20
3,3.5,9.7,7.5,6.6,78.0,45.8,43.6,33.7,2.5,6.0,3.8,3.8,1025.5,3,23
6,2.9,8.2,7.2,6.4,81.9,52.3,44.0,36.4,2.4,8.0,4.3,4.3,1025.8,4,2
9,4.5,6.2,6.7,5.8,75.5,63.2,47.1,41.8,2.8,7.3,4.8,4.8,1025.6,4,5
12,5.2,5.3,6.4,5.6,74.9,71.3,48.1,40.5,2.4,7.8,7.1,7.1,1026.3,4,8
15,7.3,5.2,5.9,5.3,70.4,77.5,52.8,45.1,3.1,8.6,9.9,9.9,1025.9,4,11
18,9.0,7.2,5.2,5.2,65.3,71.2,64.0,48.1,3.8,6.1,10.9,10.9,1023.1,4,14
21,8.1,7.1,4.3,4.3,69.3,70.8,77.7,64.7,3.8,7.6,11.6,11.6,1023.3,4,17
24,6.4,5.8,3.4,2.5,87.8,82.0,86.5,90.3,3.9,8.8,12.0,12.0,1024.7,4,20
27,5.6,4.8,3.8,3.5,91.0,88.9,90.3,91.5,4.8,10.2,14.1,14.1,1023.6,4,23
30,5.4,4.6,3.0,3.1,93.4,92.9,97.6,97.5,3.6,7.3,11.5,11.5,1022.7,5,2
33,5.3,4.4,2.5,2.4,94.2,95.3,99.9,99.9,4.0,8.1,10.9,10.9,1021.8,5,5
36,5.2,4.1,2.2,2.0,94.7,96.4,99.8,99.8,4.1,8.2,10.6,10.6,1023.5,5,8
39,5.6,4.1,1.9,1.7,92.5,96.1,99.8,99.9,4.8,7.8,9.6,9.6,1024.3,5,11
42,5.8,4.2,1.4,0.9,88.5,94.3,99.9,99.9,4.7,7.1,6.9,6.9,1023.8,5,14
