fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,13.4,13.5,10.8,10.3,91.1,90.0,96.4,97.2,1.4,1.7,3.3,3.3,1007.9
3,12.7,13.1,11.3,10.9,95.8,93.4,95.2,96.6,0.4,0.8,2.1,2.1,1008.4
6,12.6,12.8,11.0,10.3,97.1,96.4,98.2,98.9,3.4,2.5,1.0,1.0,1007.6
9,12.6,12.7,10.9,10.2,97.2,96.8,99.1,99.3,2.4,1.9,1.8,1.8,1006.9
12,13.1,12.8,11.0,10.2,95.8,96.6,99.1,99.3,3.5,3.0,3.4,3.4,1008.5
15,15.3,14.5,11.2,10.6,85.3,87.9,99.2,96.8,3.6,3.4,4.0,4.0,1008.3
18,16.1,15.6,11.8,10.5,81.7,83.0,97.5,99.7,5.2,4.5,5.6,5.6,1006.9
21,14.8,14.5,11.1,10.3,89.4,89.7,96.3,95.8,6.7,5.2,9.3,9.3,1007.6
24,13.3,13.2,10.5,10.3,92.8,92.1,94.6,91.8,5.9,5.0,9.6,9.6,1009.9
27,12.7,12.6,10.0,10.1,93.5,93.1,95.9,92.8,4.7,4.2,8.0,8.0,1011.7
30,12.2,12.0,9.3,9.3,94.0,94.3,99.2,98.7,4.3,4.1,6.2,6.2,1011.6
33,11.9,11.5,8.7,8.7,92.9,94.0,99.6,99.7,5.8,5.2,9.4,9.4,1011.3
36,12.1,11.3,8.2,7.9,89.2,91.5,99.6,99.8,5.4,5.6,10.0,10.0,1013.8
39,12.9,11.7,8.2,7.3,83.2,86.7,99.2,99.2,5.7,6.5,7.2,7.2,1015.2
42,12.9,11.9,8.2,7.2,82.6,85.3,98.6,98.6,6.5,6.9,9.4,9.4,1013.4
