fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,1.4,4.1,0.5,-1.4,58.4,34.2,37.9,40.2,1.2,4.7,7.8,7.8,1033.8,349,20
3,0.1,3.8,0.5,-1.4,62.9,33.5,35.6,36.4,3.1,8.2,9.6,9.6,1034.0,349,23
6,-1.0,3.7,0.9,-0.9,65.5,32.6,31.9,32.0,2.0,7.8,9.5,9.5,1032.2,350,2
9,-1.5,3.0,1.2,-0.5,66.7,33.6,26.8,25.7,2.1,8.0,9.4,9.4,1031.1,350,5
12,-0.5,3.2,1.4,-0.2,64.4,31.7,25.0,24.5,2.6,6.8,9.1,9.1,1031.4,350,8
15,7.1,4.0,1.5,0.1,36.8,37.9,24.1,22.3,1.7,4.7,9.2,9.2,1031.6,350,11
18,9.7,7.1,2.9,0.8,24.3,24.4,30.3,31.9,3.3,4.7,5.7,5.7,1028.4,350,14
21,5.8,7.6,3.7,1.8,39.8,24.4,28.3,29.7,0.9,3.6,5.7,5.7,1027.8,350,17
24,2.6,7.1,3.8,2.1,51.5,26.7,27.3,27.2,0.3,2.5,5.8,5.8,1028.3,350,20
27,0.7,6.7,3.8,2.1,63.8,28.5,27.4,27.8,2.1,2.6,6.1,6.1,1028.4,350,23
30,-0.6,6.2,3.8,2.1,72.1,30.0,28.9,29.9,1.5,3.9,6.6,6.6,1027.8,351,2
33,-1.3,5.6,4.0,2.4,75.1,31.8,26.7,25.6,1.3,4.6,7.8,7.8,1026.6,351,5
36,-0.1,5.2,4.1,2.6,73.1,33.1,21.7,18.2,1.7,4.6,8.2,8.2,1027.7,351,8
39,8.7,6.4,4.9,3.6,42.5,36.9,18.3,15.0,1.6,3.0,5.7,5.7,1027.2,351,11
42,12.2,10.1,6.1,4.5,26.6,26.3,27.1,20.4,1.9,2.2,4.0,4.0,1024.1,351,14
