fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,16.0,15.1,12.2,10.9,53.8,52.6,56.5,60.4,7.7,10.8,12.2,12.2,1027.4
3,14.6,13.7,11.2,10.5,53.3,51.5,49.8,52.2,4.9,8.4,9.7,9.7,1028.3
6,13.2,12.2,10.8,10.3,59.6,58.6,46.6,46.2,3.7,6.8,6.9,6.9,1028.0
9,11.2,11.2,10.0,9.5,71.6,66.2,59.8,46.2,4.1,6.2,5.7,5.7,1027.8
12,11.8,10.3,9.7,9.2,72.8,71.3,64.2,46.7,3.9,6.3,3.7,3.7,1029.2
15,16.1,12.9,9.4,8.9,59.9,66.9,68.4,46.1,2.4,2.8,3.2,3.2,1028.9
18,18.0,15.4,11.0,9.0,47.5,50.4,62.4,66.0,2.6,2.6,2.9,2.9,1026.6
21,15.1,15.3,11.2,9.2,59.5,47.8,58.1,59.3,3.8,4.3,3.8,3.8,1026.7
24,12.0,14.0,10.6,9.2,69.4,49.1,55.0,46.6,4.1,6.5,3.4,3.4,1027.8
27,10.2,12.7,10.2,9.4,75.1,51.1,47.9,33.2,3.6,6.9,3.2,3.2,1028.7
30,8.8,11.5,9.6,9.1,79.5,53.8,43.8,29.1,2.5,7.0,3.5,3.5,1028.8
33,7.8,10.5,9.0,8.8,83.1,58.3,43.5,24.2,2.6,7.0,4.1,4.1,1029.0
36,9.7,9.9,8.5,8.4,77.7,59.6,44.7,20.9,2.3,7.6,5.0,5.0,1031.1
39,15.3,12.0,8.5,8.4,49.5,54.9,43.1,20.1,2.4,3.9,5.6,5.6,1031.2
42,17.2,14.5,10.2,8.2,39.5,40.9,49.7,50.1,2.5,3.8,4.5,4.5,1028.6
