fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,15.8,18.2,18.1,16.3,49.1,41.2,31.8,31.5,4.4,8.6,11.0,11.0,1013.3,51,20
3,14.1,16.0,17.2,15.8,56.7,49.0,32.5,26.6,5.0,9.4,12.5,12.5,1013.9,51,23
6,12.4,14.8,16.7,15.4,64.9,54.3,34.3,28.5,4.6,9.0,12.7,12.7,1014.1,52,2
9,10.9,13.9,16.6,15.5,69.9,56.6,34.8,27.2,3.6,7.2,11.6,11.6,1012.8,52,5
12,12.5,13.3,16.5,15.9,64.7,57.8,32.7,23.0,4.0,7.1,9.7,9.7,1013.6,52,8
15,20.7,19.3,17.0,16.9,41.2,41.5,32.3,21.0,3.6,5.1,8.0,8.0,1013.1,52,11
18,24.5,23.5,19.1,17.4,32.8,31.7,37.3,36.4,4.0,5.1,6.1,6.1,1010.1,52,14
21,22.2,23.2,20.2,18.6,45.3,37.3,35.5,35.1,4.4,6.1,6.8,6.8,1009.7,52,17
24,17.0,19.2,19.8,18.3,54.7,46.7,34.8,34.0,4.7,7.9,8.4,8.4,1011.6,52,20
27,14.4,17.3,19.0,17.7,66.0,54.4,41.4,39.1,3.0,6.7,10.2,10.2,1012.8,52,23
30,12.7,16.5,18.7,17.6,77.6,61.2,48.0,42.8,2.5,5.1,11.0,11.0,1013.0,53,2
33,11.3,15.8,18.2,17.3,86.3,67.8,50.8,41.3,2.4,3.6,9.9,9.9,1013.3,53,5
36,13.6,15.9,17.9,17.1,81.2,70.4,49.5,37.9,2.0,3.5,9.6,9.6,1015.5,53,8
39,21.8,19.9,17.6,17.0,56.2,59.3,49.2,36.3,1.1,1.9,7.6,7.6,1016.2,53,11
42,24.5,22.8,18.6,16.4,42.0,42.7,51.4,56.0,2.1,2.9,3.9,3.9,1014.9,53,14
