fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,2.6,3.7,0.2,-1.6,71.6,59.0,72.2,78.8,1.3,3.1,3.7,3.7,1031.0
3,1.6,3.4,0.1,-1.6,76.1,59.9,73.1,80.4,3.5,4.5,3.2,3.2,1032.1
6,0.2,2.9,-0.0,-1.7,82.3,60.3,73.5,81.6,3.3,5.0,2.9,2.9,1032.1
9,-0.9,2.3,-0.2,-1.8,84.6,58.6,73.7,81.4,3.4,5.7,3.1,3.1,1031.8
12,-0.2,2.0,-0.4,-1.9,81.1,56.6,74.2,81.3,1.3,4.6,2.9,2.9,1032.6
15,6.4,3.2,0.0,-1.5,52.6,60.4,75.9,81.4,1.0,2.6,3.6,3.6,1032.1
18,8.7,6.0,1.9,-0.2,49.3,54.6,69.1,78.0,1.4,1.2,1.7,1.7,1028.6
21,6.2,6.5,2.6,0.7,62.3,54.2,67.1,74.8,1.4,1.0,2.7,2.7,1027.9
24,2.8,6.1,2.8,1.0,76.5,54.8,67.5,75.1,1.2,3.4,5.4,5.4,1027.8
27,1.4,5.6,3.0,1.4,82.9,58.5,70.0,77.1,1.9,4.2,4.5,4.5,1028.5
30,0.4,5.1,3.2,1.9,87.4,63.0,71.2,75.5,0.7,2.5,2.5,2.5,1028.0
33,-0.3,4.5,3.1,1.9,90.6,66.1,72.3,75.1,2.3,3.0,1.0,1.0,1027.5
36,0.6,4.2,3.0,1.9,88.6,67.7,72.4,73.4,0.9,2.3,0.7,0.7,1028.3
39,7.9,5.1,3.4,2.3,61.1,68.6,70.5,70.6,0.4,0.4,0.5,0.5,1028.7
42,10.3,8.0,4.1,2.7,53.1,58.4,70.1,70.7,1.6,1.9,2.4,2.4,1025.9
