fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,3.6,5.0,1.4,-0.4,58.0,38.2,47.5,50.9,5.1,6.3,4.2,4.2,1040.4
3,1.7,4.0,0.6,-1.2,61.0,39.5,48.1,49.0,4.3,7.5,5.3,5.3,1041.2
6,-0.2,3.0,-0.1,-1.6,71.5,42.7,43.1,38.6,2.1,6.5,4.7,4.7,1041.0
9,-1.8,2.5,-0.1,-1.6,80.9,42.9,33.4,31.3,2.9,3.9,5.1,5.1,1040.1
12,0.8,2.2,-0.3,-1.9,75.4,39.1,33.5,36.0,3.0,4.2,6.2,6.2,1041.3
15,7.7,3.5,-0.4,-1.8,37.1,40.5,44.3,38.6,3.0,4.0,5.7,5.7,1040.7
18,9.9,6.0,1.8,-0.2,33.4,35.4,44.1,47.7,3.0,3.9,4.5,4.5,1037.3
21,8.9,6.7,2.7,0.7,37.9,36.4,45.0,48.0,3.1,4.6,5.3,5.3,1035.8
24,3.8,5.9,2.1,0.5,56.5,37.4,45.3,40.5,3.4,7.4,7.1,7.1,1036.1
27,1.8,4.9,1.8,1.3,65.5,41.0,41.3,25.8,4.1,9.1,8.0,8.0,1036.3
30,0.2,3.8,2.1,2.5,76.8,53.4,37.3,16.5,2.8,8.6,7.8,7.8,1035.4
33,-0.3,2.6,2.4,3.2,84.4,66.0,41.7,17.9,3.5,9.4,7.5,7.5,1033.7
36,1.8,1.7,3.2,3.7,81.9,71.4,33.7,17.7,4.3,9.9,8.5,8.5,1034.3
39,8.9,5.1,4.3,4.7,52.5,60.2,24.5,13.4,4.3,5.6,6.9,6.9,1033.7
42,12.8,9.5,5.5,5.1,40.8,42.9,48.1,21.6,3.9,4.6,5.2,5.2,1030.3
