fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,7.9,12.7,9.6,7.6,67.1,37.0,38.2,41.1,1.9,3.7,8.1,8.1,1020.6
3,6.8,12.1,9.5,7.7,73.5,39.0,37.7,40.7,2.5,4.3,7.9,7.9,1021.0
6,6.0,11.4,9.3,7.4,76.9,41.5,38.5,41.4,2.4,6.4,7.7,7.7,1021.2
9,5.0,10.7,9.2,7.3,81.3,43.9,35.6,35.0,2.4,5.9,5.9,5.9,1020.9
12,7.6,10.2,9.4,7.7,72.9,44.4,29.4,27.5,2.2,5.7,3.9,3.9,1022.3
15,14.3,12.0,9.7,8.2,49.9,50.3,29.7,25.6,2.6,4.1,5.4,5.4,1022.6
18,16.3,14.5,10.2,8.4,40.3,38.5,45.0,42.9,3.3,4.3,5.1,5.1,1020.2
21,12.5,14.0,10.0,8.3,59.1,44.3,50.5,47.3,2.2,5.9,6.0,6.0,1021.1
24,10.0,12.5,9.2,7.8,68.4,47.8,47.9,37.4,2.0,5.9,6.1,6.1,1022.7
27,8.6,11.6,8.7,7.0,75.5,47.2,44.9,40.0,1.8,4.2,5.4,5.4,1024.5
30,7.5,11.4,8.6,7.2,81.5,44.0,39.8,33.5,1.9,4.0,5.3,5.3,1024.6
33,5.6,10.8,8.6,7.3,87.8,45.2,36.5,29.3,1.6,3.0,4.6,4.6,1024.3
36,7.7,10.2,8.4,7.1,83.1,47.4,36.2,32.1,0.4,1.1,2.1,2.1,1025.6
39,14.5,11.9,8.4,7.3,48.9,50.2,43.1,35.6,1.5,2.0,2.7,2.7,1025.3
42,16.2,14.2,10.0,7.9,41.3,40.9,49.0,52.9,2.2,2.5,3.5,3.5,1022.4
