fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,-1.4,-0.0,-2.8,-2.9,57.0,37.9,30.0,17.0,1.9,1.2,1.0,1.0,1034.9
3,-2.6,-0.1,-2.6,-3.0,66.0,37.8,30.9,20.3,2.1,2.5,1.8,1.8,1034.6
6,-3.0,-0.1,-2.3,-2.8,68.7,37.0,31.9,25.0,1.5,2.4,1.9,1.9,1033.3
9,-1.9,-0.1,-1.8,-2.4,62.4,36.9,31.6,31.2,1.2,2.4,2.2,2.2,1031.6
12,-0.6,0.0,-1.5,-2.1,56.3,36.5,35.0,35.6,1.6,4.2,2.3,2.3,1031.9
15,4.1,1.2,-0.9,-1.7,36.8,39.6,34.6,35.3,2.5,3.5,4.5,4.5,1031.2
18,7.2,4.5,0.4,-1.1,31.2,33.1,40.7,39.9,1.6,1.7,2.8,2.8,1027.6
21,4.4,5.3,1.5,-0.1,46.5,33.0,39.9,39.7,1.8,1.9,3.6,3.6,1026.9
24,1.2,5.3,2.3,0.9,58.3,34.3,40.6,42.9,2.5,3.5,4.9,4.9,1027.0
27,-0.0,5.2,2.6,1.2,66.9,38.4,42.3,44.1,2.8,4.8,5.4,5.4,1027.7
30,-0.5,4.5,2.6,1.4,71.6,40.2,41.4,43.7,2.6,6.2,9.1,9.1,1027.5
33,-0.6,3.5,2.7,1.5,70.4,43.4,43.5,39.9,2.5,8.8,11.6,11.6,1027.3
36,0.4,3.0,2.4,1.1,67.6,47.7,35.7,29.3,3.1,10.0,12.5,12.5,1028.9
39,7.5,4.6,1.8,0.7,41.2,45.1,28.1,23.3,4.9,8.1,13.1,13.1,1029.5
42,9.5,6.9,2.7,0.7,28.4,29.5,36.9,37.0,5.6,8.3,9.4,9.4,1027.7
