fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,2.3,0.8,-0.9,-2.0,94.9,97.6,98.1,99.1,3.2,6.9,8.6,8.6,1029.8
3,2.3,0.8,-1.3,-2.3,95.5,97.9,98.1,99.1,3.4,7.3,10.3,10.3,1030.4
6,2.3,0.7,-1.9,-2.7,92.1,94.9,91.0,88.3,3.8,7.6,10.0,10.0,1030.4
9,1.5,0.2,-2.3,-2.8,89.8,90.6,77.3,62.3,3.2,7.1,10.2,10.2,1029.0
12,1.4,-0.3,-2.8,-3.5,85.5,86.5,79.2,64.7,3.2,7.5,10.2,10.2,1030.4
15,3.0,0.5,-2.8,-3.7,70.7,79.2,79.7,69.1,3.8,5.9,9.9,9.9,1030.4
18,2.2,0.2,-3.2,-4.7,79.9,85.1,88.8,83.8,3.4,5.6,7.3,7.3,1028.8
21,1.6,-0.1,-3.2,-4.5,82.5,86.3,86.4,83.0,3.2,6.0,8.3,8.3,1028.1
24,1.3,-0.1,-3.1,-4.3,80.4,81.0,82.3,80.8,3.2,6.8,8.7,8.7,1028.9
27,1.2,-0.1,-2.9,-4.2,79.5,79.0,86.8,90.9,2.6,6.3,8.0,8.0,1029.1
30,1.1,-0.2,-2.9,-4.1,79.2,80.7,90.9,92.8,3.1,6.9,8.5,8.5,1027.5
33,1.0,-0.3,-3.0,-4.1,81.7,84.5,85.9,80.7,2.7,5.9,7.7,7.7,1025.8
36,0.9,-0.5,-3.2,-4.6,83.9,86.0,69.4,59.4,3.1,6.5,9.6,9.6,1026.4
39,2.1,-0.0,-3.7,-5.1,69.2,75.6,83.8,70.0,3.4,5.0,6.8,6.8,1026.9
42,2.3,0.5,-3.4,-5.0,66.5,71.8,85.5,83.9,3.1,4.3,5.2,5.2,1024.9
