fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,5.2,9.2,6.2,4.8,58.1,32.9,32.0,30.0,2.9,6.6,5.5,5.5,1025.1
3,4.2,8.7,7.1,5.8,68.1,39.5,29.1,26.2,2.7,8.1,6.3,6.3,1025.6
6,2.9,8.6,7.8,6.4,78.7,39.2,26.9,28.1,2.5,4.6,7.2,7.2,1024.7
9,2.4,8.4,8.4,6.9,81.0,37.2,29.9,34.3,2.5,4.5,7.4,7.4,1023.7
12,4.7,8.5,9.0,7.5,73.1,36.8,32.6,37.2,2.7,5.2,6.6,6.6,1023.7
15,13.1,10.7,9.6,8.5,46.3,44.4,32.0,35.7,2.7,6.1,6.9,6.9,1022.8
18,16.1,14.4,10.7,9.2,38.7,37.7,37.8,36.7,4.0,5.6,6.1,6.1,1019.6
21,12.2,14.1,11.8,10.2,55.5,43.4,37.4,38.9,3.4,8.0,7.0,7.0,1019.1
24,9.0,12.4,12.2,10.6,65.0,47.9,36.3,35.2,3.2,7.6,8.3,8.3,1019.8
27,6.8,11.3,12.4,10.9,74.8,49.9,31.5,31.8,2.6,5.0,9.4,9.4,1020.5
30,5.6,10.5,12.0,10.5,80.7,52.5,37.2,40.4,2.5,4.5,10.6,10.6,1020.6
33,4.9,10.0,11.2,9.8,84.6,55.1,43.0,47.3,2.2,3.7,10.2,10.2,1020.9
36,6.8,9.8,10.5,9.3,80.9,57.7,45.4,45.8,1.9,3.5,8.7,8.7,1022.6
39,14.1,11.7,10.0,9.0,57.2,59.4,48.8,44.3,1.3,2.4,7.4,7.4,1023.0
42,16.6,14.7,10.6,9.0,47.4,48.0,57.2,50.4,1.3,2.2,3.8,3.8,1020.8
